,고객번호,성별,CAT연령대,지역,경쟁사이용횟수,채널이용횟수,멤버십가입개수,RECENCY6,RECENCY7,고객구분1_7,고객구분1_8,주말구매액비중,주말방문비중,선매품구매비중,편의품구매비중,전문품구매비중
18041,18414,F,중년층,서울,0,0,0,0,6,감소,감소,0.21506187,0.148395722,0.500196532597977,0.49339150821902267,0.006411959183000259
18042,18415,F,장년층,서울,0,17,1,1,2,증가,감소,0.315919577,0.294762485,0.036155038282351684,0.9638449617176483,0.0
18043,18416,F,중년층,강원,0,0,0,3,0,증가,증가,0.28423238,0.283957845,0.2254275100199728,0.7745724899800273,0.0
18044,18417,M,노년층,경기,1,0,0,0,0,증가,증가,0.269039989,0.283910746,0.18789821701053006,0.81210178298947,0.0
18045,18418,M,학생층,전북,0,0,0,0,2,증가,증가,0.318046938,0.310828025,0.14080095550749816,0.8591990444925018,0.0
18046,18419,F,학생층,경북,4,0,1,0,0,증가,증가,0.258103752,0.299483649,0.30754323014859414,0.6924567698514059,0.0
18047,18420,F,청년층,전남,0,0,0,0,0,증가,증가,0.18103218,0.167078596,0.05883209995987353,0.9411679000401265,0.0
18048,18421,F,학생층,충남,0,0,0,0,1,증가,감소,0.282440556,0.258741259,0.17816641465800942,0.8218335853419906,0.0
18049,18422,F,노년층,서울,6,0,1,8,2,증가,감소,0.285723719,0.28150134,0.622440829839376,0.3339768589447955,0.04358231121582845
18050,18423,F,노년층,부산,1,0,0,4,1,감소,증가,0.396983854,0.321792261,0.8915239246034075,0.06807604748673127,0.040400027909861226
18051,18424,F,중년층,서울,0,61,0,3,0,증가,증가,0.109202705,0.203204661,0.45708282459415295,0.4690030938764503,0.07391408152939677
18052,18425,F,노년층,서울,0,0,0,7,6,감소,감소,0.409010545,0.298856053,0.3740827069214125,0.6121325620718898,0.013784731006697613
18053,18426,F,노년층,부산,0,0,1,0,5,감소,증가,0.487561942,0.318987342,0.36619768726305757,0.6338023127369424,0.0
18054,18427,F,중년층,광주,0,0,0,0,0,증가,감소,0.279749778,0.19668175,0.12126143487338259,0.8787385651266174,0.0
18055,18428,F,중년층,서울,0,0,1,2,0,감소,감소,0.482067432,0.293201133,0.07788770481376463,0.11291070468655749,0.8092015904996779
18056,18429,M,노년층,서울,0,0,0,0,0,감소,감소,0.194930057,0.173473434,0.021020884733016974,0.978979115266983,0.0
18057,18430,F,장년층,인천,0,0,0,0,1,증가,감소,0.305914951,0.283118849,0.25102320125692856,0.7489767987430714,0.0
18058,18431,M,중년층,부산,0,0,0,9,0,증가,증가,0.37879138,0.375601926,0.029511239079545563,0.9704887609204544,0.0
18059,18432,F,청년층,경기,1,0,1,0,17,감소,감소,0.269037432,0.264550265,0.1686764696145048,0.8313235303854952,0.0
18060,18433,F,학생층,경기,5,0,1,11,7,증가,증가,0.442734475,0.458410351,0.7326897324592635,0.253640558528601,0.013669709012135474
18061,18434,F,중년층,경기,0,0,1,0,0,증가,감소,0.324308943,0.273262662,0.2383256220586616,0.3193870780389941,0.44228729990234433
18062,18435,F,청년층,경기,0,0,1,0,0,증가,증가,0.429183892,0.380790191,0.2907699407096797,0.7092300592903202,0.0
18063,18436,M,중년층,전북,0,32,1,1,5,감소,증가,0.363727013,0.252635542,0.38834072149728766,0.6116592785027123,0.0
18064,18437,F,장년층,서울,8,0,0,0,7,감소,감소,0.344143351,0.235294118,0.4050676818059637,0.19368535273513343,0.4012469654589029
18065,18438,F,장년층,서울,1,0,0,1,1,증가,증가,0.368694415,0.285714286,0.6962971026582164,0.2984995205323045,0.005203376809479077
18066,18439,F,노년층,서울,0,0,0,0,1,증가,증가,0.301999321,0.262781748,0.10732970365509781,0.8926702963449022,0.0
18067,18440,F,장년층,경기,0,0,0,3,2,증가,증가,0.240864127,0.219843557,0.036295272969734706,0.9637047270302653,0.0
18068,18441,F,노년층,대구,0,0,0,1,0,감소,감소,0.242433265,0.231243001,0.1764514354395358,0.8235485645604642,0.0
18069,18442,F,중년층,경기,0,0,0,4,0,감소,감소,0.25311797,0.273309837,0.023815294396054603,0.9761847056039454,0.0
18070,18443,M,장년층,서울,0,13,0,0,2,증가,감소,0.259457734,0.275036639,0.11114568908078887,0.8888543109192111,0.0
18071,18444,F,중년층,경북,0,0,0,0,1,증가,증가,0.336830754,0.309630652,0.09447066467557341,0.9055293353244266,0.0
18072,18445,F,학생층,서울,0,0,0,2,1,감소,증가,0.299432958,0.320754717,0.5007203055902741,0.49509673511661256,0.0041829592931133435
18073,18446,F,장년층,서울,0,0,0,1,0,증가,증가,0.389217253,0.300500835,0.662770590580249,0.3220493207680333,0.015180088651717726
18074,18447,M,중년층,부산,0,36,0,0,2,증가,증가,0.769611964,0.670258621,0.4254652781146587,0.39018134568269724,0.18435337620264408
18075,18448,F,청년층,경기,1,4,1,2,2,감소,증가,0.502066859,0.487804878,0.828801111630322,0.12025878569185265,0.0509401026778253
18076,18449,F,노년층,경기,0,21,0,1,0,증가,증가,0.283523437,0.267518939,0.030022002950390106,0.9699779970496099,0.0
18077,18450,F,청년층,서울,0,3,1,1,13,감소,감소,0.417248433,0.360248447,0.16267818293989675,0.8373218170601032,0.0
18078,18451,M,장년층,경남,0,0,1,0,1,감소,감소,0.209224148,0.171139463,0.06824846380171622,0.9317515361982838,0.0
18079,18452,F,중년층,전남,0,0,0,1,5,증가,증가,0.0653794137,0.0143042913,0.06694304690882341,0.9330569530911766,0.0
18080,18453,F,장년층,인천,0,0,1,0,0,증가,증가,0.271099637,0.224652087,0.2740642205482596,0.7259357794517404,0.0
18081,18454,F,청년층,경기,0,0,0,1,1,감소,감소,0.292963794,0.296490309,0.027124377326579033,0.972875622673421,0.0
18082,18457,F,장년층,경기,1,1,1,5,2,감소,감소,0.285515863,0.232967033,0.07607659601083973,0.9239234039891603,0.0
18083,18458,F,장년층,부산,0,70,1,0,1,증가,증가,0.334957848,0.275119617,0.20515209056193393,0.794847909438066,0.0
18084,18459,F,학생층,전남,0,0,0,0,0,증가,감소,0.311399623,0.246631517,0.010124968471386062,0.9898750315286139,0.0
18085,18460,F,청년층,광주,0,14,1,10,1,증가,감소,0.233109423,0.211523283,0.524210348940416,0.475789651059584,0.0
18086,18461,F,장년층,충남,0,0,0,0,0,감소,감소,0.265364822,0.269158879,0.04499476678547958,0.9550052332145205,0.0
18087,18462,F,중년층,경기,0,0,0,2,45,감소,감소,0.682931621,0.722143865,0.5290257492773969,0.4417366515598168,0.029237599162786367
18088,18463,F,노년층,경기,0,0,0,0,0,증가,증가,0.307129266,0.420315236,0.9022843238991934,0.09771567610080656,0.0
18089,18464,M,장년층,부산,2,0,0,4,1,증가,증가,0.245298113,0.241615854,0.4313515080929856,0.5679354850402097,0.0007130068668045941
18090,18465,F,중년층,경남,0,0,1,5,0,증가,증가,0.300559411,0.316725979,0.13744480784534152,0.8625551921546585,0.0
18091,18466,F,청년층,서울,0,12,1,1,1,증가,감소,0.212526254,0.171980676,0.3801881849378252,0.6198118150621749,0.0
18092,18467,F,장년층,경기,1,0,0,0,8,증가,증가,0.317969402,0.345211581,0.8281894575520474,0.13689492633645947,0.03491561611149309
18093,18468,F,노년층,서울,0,1,0,1,0,증가,감소,0.266133243,0.211914507,0.10297201921218585,0.8970279807878141,0.0
18094,18469,F,청년층,경기,1,3,1,0,0,증가,증가,0.269921754,0.266472868,0.2277912582673635,0.7722087417326365,0.0
18095,18470,M,청년층,경기,0,2,1,2,1,증가,감소,0.251585847,0.269592476,0.14651741719623393,0.8534825828037661,0.0
18096,18471,M,장년층,서울,0,31,0,0,0,증가,증가,0.193970963,0.163996949,0.1408501537723616,0.8591498462276385,0.0
18097,18472,F,청년층,서울,2,12,0,0,5,감소,감소,0.326142901,0.253229974,0.2861869540843084,0.7138130459156916,0.0
18098,18473,M,중년층,서울,0,0,1,0,1,감소,감소,0.30132844,0.262904336,0.3126401233187155,0.6307842488897579,0.05657562779152661
18099,18474,F,장년층,서울,0,0,0,2,7,증가,증가,0.61014902,0.626065773,0.4613827482373678,0.5386172517626322,0.0
18100,18475,F,장년층,서울,0,0,0,0,0,감소,증가,0.27416626,0.268636965,0.18661351218159147,0.8133864878184085,0.0
18101,18476,F,장년층,부산,1,0,1,2,0,증가,증가,0.234146834,0.194962687,0.4480106684999503,0.5519893315000497,0.0
18102,18477,F,장년층,대구,0,29,1,11,1,증가,증가,0.29283352,0.274074074,0.48317727537984917,0.5168227246201508,0.0
18103,18478,F,장년층,서울,0,0,0,0,0,증가,증가,0.419328269,0.261669506,0.16449513487345352,0.8355048651265464,0.0
18104,18479,F,학생층,부산,4,8,1,3,5,감소,감소,0.254245622,0.273037543,0.19151995584062165,0.7931808120181822,0.015299232141196157
18105,18480,F,청년층,경기,0,0,0,0,0,감소,감소,0.391987063,0.335083115,0.4343740341660566,0.5656259658339434,0.0
18106,18481,F,노년층,경기,5,0,0,1,0,감소,감소,0.358853114,0.241094148,0.06942487491456334,0.9305751250854366,0.0
18107,18482,F,중년층,경기,0,0,1,0,6,감소,감소,0.325233487,0.297124601,0.2842188672825735,0.7157811327174265,0.0
18108,18483,F,노년층,경기,2,0,1,0,0,증가,증가,0.257011757,0.234672304,0.06685902477331401,0.9243036002254011,0.008837375001284866
18109,18484,F,장년층,경기,0,0,0,2,0,증가,증가,0.383179625,0.290535583,0.48657695760319,0.51342304239681,0.0
18110,18485,F,장년층,서울,0,0,1,0,0,감소,감소,0.212092844,0.269204152,0.32372180675121004,0.67627819324879,0.0
18111,18486,F,장년층,전북,0,0,0,0,0,증가,증가,0.299902329,0.266717616,0.09529197145555279,0.9047080285444472,0.0
18112,18487,F,중년층,경남,0,0,0,0,2,증가,증가,0.414590964,0.316,0.4214459122546243,0.5712408876310324,0.007313200114343296
18113,18488,F,장년층,전북,9,0,0,0,0,증가,증가,0.271811459,0.183098592,0.5928958386206115,0.40710416137938854,0.0
18114,18489,F,학생층,서울,0,0,1,6,1,증가,증가,0.457434923,0.631578947,0.10590995419506201,0.894090045804938,0.0
18115,18490,F,중년층,부산,0,0,1,0,0,감소,감소,0.276127351,0.262895175,0.12766318468635665,0.8663071061183368,0.006029709195306523
18116,18491,F,노년층,서울,11,0,0,2,1,감소,증가,0.417166221,0.330143541,0.6955001576298184,0.22854214967151804,0.07595769269866354
18117,18492,M,장년층,부산,15,0,0,0,0,감소,감소,0.291251756,0.283482143,0.44266648177544776,0.3893238740600043,0.16800964416454797
18118,18493,M,중년층,서울,0,0,0,0,0,증가,감소,0.2153609,0.233412322,0.23633697594860736,0.6858090062625123,0.07785401778888035
18119,18494,F,노년층,경기,1,0,0,2,5,증가,증가,0.577894111,0.385281385,0.7446295169290078,0.21861427477856685,0.03675620829242536
18120,18495,F,장년층,경기,1,18,1,3,2,증가,증가,0.288472012,0.272522523,0.20531112311428168,0.7946888768857183,0.0
18121,18496,F,장년층,경남,0,0,0,1,0,증가,감소,0.384110927,0.386056972,0.007274187298849648,0.9927258127011503,0.0
18122,18497,F,청년층,경기,0,0,0,0,1,증가,증가,0.445613784,0.315864023,0.14545273894785576,0.8545472610521443,0.0
18123,18498,F,노년층,서울,0,0,0,1,4,감소,감소,0.238285584,0.22777455,0.12056269250598364,0.8794373074940164,0.0
18124,18500,F,노년층,충북,0,0,0,0,1,증가,감소,0.229777208,0.223127036,0.23950787336190119,0.7604921266380988,0.0
18125,18501,F,노년층,경기,1,0,1,0,0,증가,증가,0.286757674,0.229784759,0.1534486335910598,0.8465513664089402,0.0
18126,18502,M,청년층,경기,14,28,1,0,0,증가,감소,0.334215798,0.29705401,0.38815685172727693,0.611843148272723,0.0
18127,18503,M,장년층,서울,0,0,0,0,0,증가,증가,0.21088306,0.223035627,0.0016396903019375536,0.9983603096980624,0.0
18128,18506,F,노년층,경기,0,1,0,2,0,증가,감소,0.414081292,0.369028007,0.019917122662083987,0.980082877337916,0.0
18129,18507,F,학생층,서울,0,0,1,4,27,증가,증가,0.391649869,0.431578947,0.20502814016867976,0.673058005837674,0.12191385399364629
18130,18508,M,청년층,인천,0,2,1,9,5,증가,증가,0.309936938,0.370656371,0.3366795455843397,0.6633204544156603,0.0
18131,18509,F,청년층,경기,0,6,0,0,0,감소,증가,0.257665792,0.269536734,0.03730834503290463,0.9626916549670954,0.0
18132,18510,M,중년층,경기,0,0,1,0,0,증가,증가,0.317708132,0.284428443,0.029242113798411806,0.9707578862015882,0.0
18133,18511,F,장년층,경남,0,0,1,1,0,증가,증가,0.225302302,0.232819074,0.027915839376836393,0.9720841606231636,0.0
18134,18512,M,중년층,경기,0,0,0,4,1,증가,증가,0.219918691,0.23760432,0.05631520345795511,0.9436847965420448,0.0
18135,18513,F,학생층,전북,0,0,1,0,1,증가,증가,0.254781104,0.24117295,0.02372047162215627,0.9762795283778437,0.0
18136,18514,F,중년층,경기,0,2,0,0,4,증가,감소,0.320749138,0.320258422,0.009380460837875235,0.9906195391621248,0.0
18137,18515,F,청년층,경기,0,18,1,3,0,증가,증가,0.14850604,0.116508689,0.11708296152105817,0.8829170384789419,0.0
18138,18516,F,노년층,경기,0,13,0,6,1,감소,감소,0.222570055,0.282843895,0.1446633055848673,0.8553366944151327,0.0
18139,18517,F,중년층,경기,0,0,1,0,0,증가,증가,0.273547066,0.249056604,0.2350569658501466,0.7649430341498534,0.0
18140,18518,F,학생층,서울,0,0,0,0,0,증가,증가,0.230490547,0.203400504,0.0656251923391758,0.9343748076608243,0.0
18141,18519,F,중년층,전북,0,0,0,1,0,증가,증가,0.274115579,0.225126476,0.12792314087019058,0.8720768591298094,0.0
18142,18521,F,노년층,서울,0,0,1,1,4,증가,증가,0.29983734,0.254071661,0.26280281282662216,0.7371971871733779,0.0
18143,18522,F,노년층,서울,0,0,0,7,2,감소,감소,0.25417321,0.25314778,0.06984137008554839,0.9301586299144516,0.0
18144,18523,F,청년층,경기,1,0,0,1,0,증가,감소,0.202960522,0.207095344,0.12316599921102754,0.8768340007889724,0.0
18145,18524,F,장년층,경기,0,0,1,0,7,감소,증가,0.42854465,0.406964091,0.775333581058858,0.2213982135162091,0.00326820542493287
18146,18525,F,중년층,경기,0,0,0,0,5,증가,감소,0.198019863,0.180119845,0.026510673260190815,0.9734893267398091,0.0
18147,18526,M,장년층,경기,0,0,1,0,0,증가,증가,0.656303638,0.411042945,0.8781688606123677,0.08279160444105066,0.0390395349465817
18148,18527,M,청년층,경기,0,0,0,7,8,증가,증가,0.263020998,0.294871795,0.050998300868066546,0.9490016991319334,0.0
18149,18528,M,중년층,경기,5,0,0,0,6,증가,증가,0.346325091,0.338379341,0.7013817811614455,0.2500753613841257,0.04854285745442876
18150,18529,F,장년층,경기,0,0,0,1,2,증가,증가,0.176347842,0.181420233,0.005392677889256767,0.9946073221107432,0.0
18151,18530,M,청년층,서울,0,0,0,4,0,감소,감소,0.225229803,0.253534402,0.06868666657232439,0.9313133334276756,0.0
18152,18531,M,노년층,경북,0,0,0,0,0,증가,증가,0.433201256,0.26007326,0.162709168806429,0.7129345524952408,0.12435627869833016
18153,18532,F,노년층,서울,1,0,0,2,8,감소,감소,0.242173144,0.230429989,0.7274581165683072,0.2547218885773482,0.01781999485434468
18154,18533,F,노년층,서울,0,0,0,12,0,감소,감소,0.310034525,0.285418821,0.0662947527009368,0.9315171116240561,0.0021881356750070337
18155,18536,F,장년층,경기,0,32,0,0,0,증가,감소,0.287022955,0.26218663,0.17378010744710504,0.826219892552895,0.0
18156,18537,F,중년층,강원,0,16,1,0,0,증가,감소,0.47033325,0.365118577,0.07314041076937812,0.8701805362636678,0.05667905296695412
18157,18538,F,노년층,서울,0,18,0,0,0,감소,감소,0.283652445,0.271502591,0.18584640477315106,0.8141535952268489,0.0
18158,18539,F,학생층,경기,0,0,0,0,0,감소,감소,0.288548445,0.306122449,0.07621524673159455,0.9237847532684055,0.0
18159,18540,M,노년층,서울,0,0,0,1,2,증가,감소,0.398499834,0.383631714,0.009765476892784113,0.9902345231072159,0.0
18160,18541,F,청년층,대구,0,0,1,0,0,증가,감소,0.413332389,0.2704,0.46549966189172143,0.5345003381082786,0.0
18161,18542,M,중년층,광주,16,2,0,7,5,증가,증가,0.463042436,0.551920341,0.5130871824112473,0.2835351453828473,0.20337767220590544
18162,18543,F,노년층,서울,0,0,0,0,0,증가,증가,0.215497322,0.203012912,0.07052690674489913,0.9294730932551009,0.0
18163,18544,F,장년층,서울,0,0,1,2,1,감소,감소,0.261591472,0.268571429,0.7771876615210969,0.15588588614444773,0.06692645233445545
18164,18545,F,청년층,서울,12,0,0,0,0,증가,증가,0.35820324,0.295945946,0.5046428822704115,0.20659027758754195,0.28876684014204657
18165,18546,F,중년층,서울,13,0,1,0,5,감소,감소,0.362104879,0.29789272,0.3611653786599611,0.625371239878552,0.013463381461486835
18166,18547,F,장년층,서울,0,0,0,1,0,증가,증가,0.289128984,0.262454435,0.011340739540213127,0.9886592604597869,0.0
18167,18548,F,장년층,충북,0,0,1,0,2,감소,감소,0.291661826,0.276106195,0.02252917490697297,0.9774708250930271,0.0
18168,18549,F,청년층,인천,0,58,0,0,1,증가,증가,0.337406227,0.328408328,0.21141783396961566,0.7885821660303843,0.0
18169,18550,F,중년층,전북,0,7,1,0,1,증가,감소,0.272275246,0.258790436,0.11016484795524788,0.8898351520447522,0.0
18170,18552,F,장년층,경기,0,0,0,1,0,감소,감소,0.282244607,0.171492205,0.15003385240352066,0.8499661475964794,0.0
18171,18553,F,학생층,서울,0,0,1,0,1,감소,감소,0.17008917,0.182654867,0.11399797543202408,0.8860020245679759,0.0
18172,18554,F,노년층,서울,2,0,0,1,0,증가,감소,0.198094504,0.165816327,0.7186273671592955,0.18748769951368652,0.09388493332701792
18173,18555,F,장년층,경기,0,0,0,0,10,증가,증가,0.396054991,0.377104377,0.6752221196777514,0.08818632896209416,0.23659155136015445
18174,18556,M,중년층,서울,0,0,0,0,2,증가,증가,0.412901456,0.227346278,0.55256348006832,0.24649086109506588,0.20094565883661417
18175,18557,F,중년층,경기,0,0,1,0,1,증가,증가,0.328937852,0.341744773,0.20778113721221075,0.7922188627877893,0.0
18176,18558,F,중년층,전남,0,0,0,7,0,증가,감소,0.541787385,0.423969072,0.03934219693460828,0.9606578030653917,0.0
18177,18559,F,장년층,경기,0,0,0,0,1,증가,감소,0.266472413,0.3152219,0.061686841154670026,0.93831315884533,0.0
18178,18560,F,중년층,경북,0,0,0,1,1,감소,감소,0.512629859,0.541921484,0.16922697096095818,0.8307730290390418,0.0
18179,18561,F,장년층,경기,0,0,0,0,5,감소,감소,0.417266212,0.262711864,0.3815987971312643,0.6184012028687357,0.0
18180,18562,F,장년층,인천,0,0,0,1,0,증가,증가,0.318667885,0.294402821,0.04827471981691534,0.9517252801830847,0.0
18181,18563,M,장년층,경기,0,64,0,1,1,증가,증가,0.272561321,0.334089191,0.1164024457298364,0.8835975542701636,0.0
18182,18564,F,노년층,부산,0,0,0,0,2,증가,감소,0.254408039,0.220101781,0.10635856368201388,0.8936414363179861,0.0
18183,18565,M,중년층,서울,2,0,0,0,0,증가,증가,0.405578287,0.246369016,0.18984849860959338,0.7872431999657532,0.02290830142465338
18184,18566,F,중년층,경기,0,0,0,0,1,감소,감소,0.253649914,0.257142857,0.1413084430218952,0.8586915569781047,0.0
18185,18567,M,장년층,서울,0,0,1,0,1,감소,감소,0.278062253,0.235480944,0.11780250970818125,0.8821974902918187,0.0
18186,18568,F,중년층,경기,0,0,0,0,0,증가,감소,0.272093587,0.216114142,0.04967361465868954,0.9503263853413104,0.0
18187,18569,M,청년층,경기,0,0,0,0,0,증가,증가,0.198279584,0.294188862,0.333209822782883,0.666790177217117,0.0
18188,18570,M,장년층,경기,1,0,0,3,2,증가,증가,0.642404217,0.730916031,0.5914646473562989,0.11032194373932504,0.2982134089043761
