원자재코드,"생산작업지시구분(생산:A,생산제외:D)",작업지시타입(일반:WO/재투입:WR),"사업단위(평택:20000,태안:60000등)",생산작업요청일자,LOT번호,분할순번,제품코드,제품BOM차수,원자재투입순번,원자재명,원자재탱크번호,투입지시중량,투입지시비율,투입지시오차비율,투입지시단위,시방원재료적요,추가투입량(생산자판단),정지중량(유속흐름제어),스텝그룹넘버,비고
SR35904,A,WO,20000,2021-04-09,HR1521040915,0,PEMA013019100,7,8,Urea-20%,4,475,9.5,0,KG,,0,35,1,
SR68222,A,WO,20000,2021-04-09,HR1521040915,0,PEMA013019100,7,2,소포제(MR-130),0,5,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-04-09,HR1521040919,0,PEMA053040700,121,3,사용수,30,7502,68.2,0,KG,재활용수880kg,22,45,1,
SR13801,A,WO,20000,2021-04-09,HR1521040919,0,PEMA053040700,121,1,액상리그닌,3,11,0.1,0,KG,,0,0,1,
SR16002,A,WO,20000,2021-04-09,HR1521040919,0,PEMA053040700,121,4,글루콘산소다,2,660,6,0,KG,,0,35,1,
SR16600,A,WO,20000,2021-04-09,HR1521040919,0,PEMA053040700,121,9,RA-300S,1,66,0.6,0,KG,,0,5,1,
SR35211,A,WO,20000,2021-04-09,HR1521040919,0,PEMA053040700,121,6,PEMA-SRE-200(5,14,484,4.4,0,KG,,0,15,1,
SR35217,A,WO,20000,2021-04-09,HR1521040919,0,PEMA053040700,121,7,SRE-110(50%),24,1155,10.5,0,KG,,0,10,1,
SR35224,A,WO,20000,2021-04-09,HR1521040919,0,PEMA053040700,121,5,WRE-770,18,561,5.1,0,KG,,0,20,1,
SR35904,A,WO,20000,2021-04-09,HR1521040919,0,PEMA053040700,121,8,Urea-20%,4,550,5,0,KG,,0,40,1,
SR68222,A,WO,20000,2021-04-09,HR1521040919,0,PEMA053040700,121,2,소포제(MR-130),0,11,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-04-09,PR2021040909,0,PEMA023045801,69,4,사용수,30,7163,71.63,0,KG,,25,45,1,
SR13801,A,WO,20000,2021-04-09,PR2021040909,0,PEMA023045801,69,1,액상리그닌,3,10,0.1,0,KG,,0,0,1,
SR16003,A,WO,20000,2021-04-09,PR2021040909,0,PEMA023045801,69,3,ACTICIDE-MVK,0,5,0.05,0,KG,,0,0,1,
SR35210,A,WO,20000,2021-04-09,PR2021040909,0,PEMA023045801,69,6,PEMA-WRE-600(5,0,900,9,0,KG,,0,0,1,
SR35218,A,WO,20000,2021-04-09,PR2021040909,0,PEMA023045801,69,5,WRE-580FX(55%),16,1762,17.62,0,KG,,0,15,1,
SR35758,A,WO,20000,2021-04-09,PR2021040909,0,PEMA023045801,69,7,M30,7,150,1.5,0,KG,마지막투입,0,40,1,
SR38117,A,WO,20000,2021-04-09,PR2021040909,0,PEMA023045801,69,2,PC소포제,0,10,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-04-09,PR2021040909,1,PEMA023045801,69,4,사용수,30,10744.5,71.63,0,KG,,17.5,60,1,
SR13801,A,WO,20000,2021-04-09,PR2021040909,1,PEMA023045801,69,1,액상리그닌,3,15,0.1,0,KG,,0,0,1,
SR16003,A,WO,20000,2021-04-09,PR2021040909,1,PEMA023045801,69,3,ACTICIDE-MVK,0,7.5,0.05,0,KG,,0,0,1,
SR35210,A,WO,20000,2021-04-09,PR2021040909,1,PEMA023045801,69,6,PEMA-WRE-600(5,0,1350,9,0,KG,,0,0,1,
SR35218,A,WO,20000,2021-04-09,PR2021040909,1,PEMA023045801,69,5,WRE-580FX(55%),16,2643,17.62,0,KG,,0,5,1,
SR35758,A,WO,20000,2021-04-09,PR2021040909,1,PEMA023045801,69,7,M30,7,225,1.5,0,KG,마지막투입,0,30,1,
SR38117,A,WO,20000,2021-04-09,PR2021040909,1,PEMA023045801,69,2,PC소포제,0,15,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-04-11,CSA521041110,0,PEMA023006200,8,4,사용수,30,6310,63.1,0,KG,재활용수1500kg,40,80,1,
SR13801,A,WO,20000,2021-04-11,CSA521041110,0,PEMA023006200,8,1,액상리그닌,3,10,0.1,0,KG,,0,0,1,
SR16003,A,WO,20000,2021-04-11,CSA521041110,0,PEMA023006200,8,3,ACTICIDE-MVK,0,20,0.2,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-04-11,CSA521041110,0,PEMA023006200,8,7,RA-300S,1,300,3,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-04-11,CSA521041110,0,PEMA023006200,8,5,WRE-770,18,1000,10,0,KG,,0,20,1,
SR35903,A,WO,20000,2021-04-11,CSA521041110,0,PEMA023006200,8,8,PCA3000,10,600,6,0,KG,마지막투입,0,30,1,
SR35904,A,WO,20000,2021-04-11,CSA521041110,0,PEMA023006200,8,6,Urea-20%,4,1750,17.5,0,KG,,0,40,1,
SR68222,A,WO,20000,2021-04-11,CSA521041110,0,PEMA023006200,8,2,소포제(MR-130),0,10,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-04-11,CSA521041112,0,PEMA023038000,13,4,사용수,30,4998,71.4,0,KG,재활용수560kg적용,28,60,1,
SR13801,A,WO,20000,2021-04-11,CSA521041112,0,PEMA023038000,13,1,액상리그닌,3,7,0.1,0,KG,,0,0,1,
SR16002,A,WO,20000,2021-04-11,CSA521041112,0,PEMA023038000,13,5,글루콘산소다,2,350,5,0,KG,,0,35,1,
SR16003,A,WO,20000,2021-04-11,CSA521041112,0,PEMA023038000,13,3,ACTICIDE-MVK,0,14,0.2,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-04-11,CSA521041112,0,PEMA023038000,13,8,RA-300S,1,84,1.2,0,KG,,0,5,1,
SR35211,A,WO,20000,2021-04-11,CSA521041112,0,PEMA023038000,13,7,PEMA-SRE-200(5,14,350,5,0,KG,,0,15,1,
SR35224,A,WO,20000,2021-04-11,CSA521041112,0,PEMA023038000,13,6,WRE-770,18,980,14,0,KG,,0,20,1,
SR35903,A,WO,20000,2021-04-11,CSA521041112,0,PEMA023038000,13,9,PCA3000,10,210,3,0,KG,마지막투입,0,30,1,
SR68222,A,WO,20000,2021-04-11,CSA521041112,0,PEMA023038000,13,2,소포제(MR-130),0,7,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-04-11,CSA521041115,0,PEMA823048300,62,4,사용수,30,3648.5,72.97,0,KG,재활용수1500kg,20,70,1,
SR13801,A,WO,20000,2021-04-11,CSA521041115,0,PEMA823048300,62,1,액상리그닌,3,5,0.1,0,KG,,0,0,1,
SR16003,A,WO,20000,2021-04-11,CSA521041115,0,PEMA823048300,62,3,ACTICIDE-MVK,0,10,0.2,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-04-11,CSA521041115,0,PEMA823048300,62,7,RA-300S,1,96.5,1.93,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-04-11,CSA521041115,0,PEMA823048300,62,5,WRE-770,18,500,10,0,KG,,0,20,1,
SR35903,A,WO,20000,2021-04-11,CSA521041115,0,PEMA823048300,62,8,PCA3000,10,250,5,0,KG,마지막 투입해 주세요,0,25,1,
SR35904,A,WO,20000,2021-04-11,CSA521041115,0,PEMA823048300,62,6,Urea-20%,4,485,9.7,0,KG,,0,35,1,
SR68222,A,WO,20000,2021-04-11,CSA521041115,0,PEMA823048300,62,2,소포제(MR-130),0,5,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-04-11,CSA521041117,0,PEMA013072700,205,3,사용수,30,6540,65.4,0,KG,재활용수800kg적용,20,45,1,
SR13801,A,WO,20000,2021-04-11,CSA521041117,0,PEMA013072700,205,1,액상리그닌,3,10,0.1,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-04-11,CSA521041117,0,PEMA013072700,205,6,RA-300S,1,590,5.9,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-04-11,CSA521041117,0,PEMA013072700,205,4,WRE-770,18,1100,11,0,KG,,0,20,1,
SR35903,A,WO,20000,2021-04-11,CSA521041117,0,PEMA013072700,205,7,PCA3000,10,550,5.5,0,KG,마지막투입,0,30,1,
SR35904,A,WO,20000,2021-04-11,CSA521041117,0,PEMA013072700,205,5,Urea-20%,4,1200,12,0,KG,,0,40,1,
SR68222,A,WO,20000,2021-04-11,CSA521041117,0,PEMA013072700,205,2,소포제(MR-130),0,10,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-04-11,HR1021041107,0,PEMA013032302,67,4,사용수,30,3542,50.6,0,KG,재활용수1500kg적용!,28,60,1,
SR13801,A,WO,20000,2021-04-11,HR1021041107,0,PEMA013032302,67,1,액상리그닌,3,7,0.1,0,KG,,0,0,1,
SR16003,A,WO,20000,2021-04-11,HR1021041107,0,PEMA013032302,67,3,ACTICIDE-MVK,0,14,0.2,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-04-11,HR1021041107,0,PEMA013032302,67,7,RA-300S,1,1085,15.5,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-04-11,HR1021041107,0,PEMA013032302,67,5,WRE-770,18,490,7,0,KG,,0,20,1,
SR35903,A,WO,20000,2021-04-11,HR1021041107,0,PEMA013032302,67,8,PCA3000,10,245,3.5,0,KG,마지막투입,0,30,1,
SR35904,A,WO,20000,2021-04-11,HR1021041107,0,PEMA013032302,67,6,Urea-20%,4,1610,23,0,KG,,0,40,1,
SR68222,A,WO,20000,2021-04-11,HR1021041107,0,PEMA013032302,67,2,소포제(MR-130),0,7,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-04-11,HR1021041108,0,PEMA013050400,65,4,사용수,30,3458,49.4,0,KG,재활용수1000KG,28,60,1,
SR13801,A,WO,20000,2021-04-11,HR1021041108,0,PEMA013050400,65,1,액상리그닌,3,7,0.1,0,KG,,0,0,1,
SR16003,A,WO,20000,2021-04-11,HR1021041108,0,PEMA013050400,65,3,ACTICIDE-MVK,0,14,0.2,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-04-11,HR1021041108,0,PEMA013050400,65,7,RA-300S,1,875,12.5,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-04-11,HR1021041108,0,PEMA013050400,65,5,WRE-770,18,945,13.5,0,KG,,0,5,1,
SR35903,A,WO,20000,2021-04-11,HR1021041108,0,PEMA013050400,65,8,PCA3000,10,259,3.7,0,KG,마지막투입,0,25,1,
SR35904,A,WO,20000,2021-04-11,HR1021041108,0,PEMA013050400,65,6,Urea-20%,4,1435,20.5,0,KG,,0,30,1,
SR68222,A,WO,20000,2021-04-11,HR1021041108,0,PEMA013050400,65,2,소포제(MR-130),0,7,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-04-11,HR1021041111,0,PEMA023034201,4,4,사용수,30,4382,62.6,0,KG,재활용수560kg,28,45,1,
SR13801,A,WO,20000,2021-04-11,HR1021041111,0,PEMA023034201,4,1,액상리그닌,3,7,0.1,0,KG,,0,0,1,
SR16003,A,WO,20000,2021-04-11,HR1021041111,0,PEMA023034201,4,3,ACTICIDE-MVK,0,14,0.2,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-04-11,HR1021041111,0,PEMA023034201,4,7,RA-300S,1,70,1,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-04-11,HR1021041111,0,PEMA023034201,4,5,WRE-770,18,980,14,0,KG,,0,20,1,
SR35903,A,WO,20000,2021-04-11,HR1021041111,0,PEMA023034201,4,8,PCA3000,10,525,7.5,0,KG,마지막투입,0,30,1,
SR35904,A,WO,20000,2021-04-11,HR1021041111,0,PEMA023034201,4,6,Urea-20%,4,1015,14.5,0,KG,,0,40,1,
SR68222,A,WO,20000,2021-04-11,HR1021041111,0,PEMA023034201,4,2,소포제(MR-130),0,7,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-04-11,HR1021041113,0,PEMA053049403,68,4,사용수,30,5016.2,71.66,0,KG,재활용수금지!!,32.9,45,1,
SR16003,A,WO,20000,2021-04-11,HR1021041113,0,PEMA053049403,68,3,ACTICIDE-MVK,0,14,0.2,0,KG,,0,0,1,
SR35218,A,WO,20000,2021-04-11,HR1021041113,0,PEMA053049403,68,6,WRE-580FX(55%),16,846.3,12.09,0,KG,,0,15,1,
SR35225,A,WO,20000,2021-04-11,HR1021041113,0,PEMA053049403,68,7,WRE-550T,19,929.6,13.28,0,KG,,0,15,1,
SR35758,A,WO,20000,2021-04-11,HR1021041113,0,PEMA053049403,68,8,M30,7,161,2.3,0,KG,마지막투입,0,40,1,
SR35905,A,WO,20000,2021-04-11,HR1021041113,0,PEMA053049403,68,5,VK1000,0,14,0.2,0,KG,VK + 사용수 교반 후 PCA,0,0,1,
SR38117,A,WO,20000,2021-04-11,HR1021041113,0,PEMA053049403,68,1,PC소포제,0,8.4,0.12,0,KG,,0,0,1,
SR68222,A,WO,20000,2021-04-11,HR1021041113,0,PEMA053049403,68,2,소포제(MR-130),0,10.5,0.15,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-04-11,HR1021041114,0,PEMA253048300,49,4,사용수,30,4655,66.5,0,KG,재활용수2000kg,28,45,1,
SR13801,A,WO,20000,2021-04-11,HR1021041114,0,PEMA253048300,49,1,액상리그닌,3,7,0.1,0,KG,,0,0,1,
SR16003,A,WO,20000,2021-04-11,HR1021041114,0,PEMA253048300,49,3,ACTICIDE-MVK,0,14,0.2,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-04-11,HR1021041114,0,PEMA253048300,49,8,RA-300S,1,112,1.6,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-04-11,HR1021041114,0,PEMA253048300,49,5,WRE-770,18,1120,16,0,KG,,0,20,1,
SR35225,A,WO,20000,2021-04-11,HR1021041114,0,PEMA253048300,49,6,WRE-550T,19,140,2,0,KG,,0,15,1,
SR35903,A,WO,20000,2021-04-11,HR1021041114,0,PEMA253048300,49,9,PCA3000,10,420,6,0,KG,마지막투입,0,30,1,
SR35904,A,WO,20000,2021-04-11,HR1021041114,0,PEMA253048300,49,7,Urea-20%,4,525,7.5,0,KG,,0,40,1,
SR68222,A,WO,20000,2021-04-11,HR1021041114,0,PEMA253048300,49,2,소포제(MR-130),0,7,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-04-11,HR1021041116,0,PEMA013100700,34,4,사용수,30,4623.5,66.05,0,KG,재활용수1000KG!,24.5,45,1,
SR13801,A,WO,20000,2021-04-11,HR1021041116,0,PEMA013100700,34,1,액상리그닌,3,3.5,0.05,0,KG,,0,0,1,
SR16003,A,WO,20000,2021-04-11,HR1021041116,0,PEMA013100700,34,3,ACTICIDE-MVK,0,14,0.2,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-04-11,HR1021041116,0,PEMA013100700,34,6,RA-300S,1,112,1.6,0,KG,,0,5,1,
SR35500,A,WO,20000,2021-04-11,HR1021041116,0,PEMA013100700,34,5,PEMA-500FR,13,1680,24,0,KG,,0,10,1,
SR35903,A,WO,20000,2021-04-11,HR1021041116,0,PEMA013100700,34,7,PCA3000,10,560,8,0,KG,마지막투입,0,30,1,
SR68222,A,WO,20000,2021-04-11,HR1021041116,0,PEMA013100700,34,2,소포제(MR-130),0,7,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-04-11,HR1021041118,0,PEMA013078017,12,4,사용수,30,6030,60.3,0,KG,재활용수800kg,20,45,1,
SR13801,A,WO,20000,2021-04-11,HR1021041118,0,PEMA013078017,12,1,액상리그닌,3,5,0.05,0,KG,,0,0,1,
SR16002,A,WO,20000,2021-04-11,HR1021041118,0,PEMA013078017,12,5,글루콘산소다,2,500,5,0,KG,,0,35,1,
SR16003,A,WO,20000,2021-04-11,HR1021041118,0,PEMA013078017,12,3,ACTICIDE-MVK,0,5,0.05,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-04-11,HR1021041118,0,PEMA013078017,12,8,RA-300S,1,150,1.5,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-04-11,HR1021041118,0,PEMA013078017,12,6,WRE-770,18,1900,19,0,KG,,0,20,1,
SR35903,A,WO,20000,2021-04-11,HR1021041118,0,PEMA013078017,12,9,PCA3000,10,700,7,0,KG,마지막 투입해주세요,0,30,1,
SR35904,A,WO,20000,2021-04-11,HR1021041118,0,PEMA013078017,12,7,Urea-20%,4,700,7,0,KG,,0,35,1,
SR68222,A,WO,20000,2021-04-11,HR1021041118,0,PEMA013078017,12,2,소포제(MR-130),0,10,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-04-11,HR1021041119,0,PEMA033079200,30,4,사용수,30,6393,63.93,0,KG,재활용수800KG,20,60,1,
SR13801,A,WO,20000,2021-04-11,HR1021041119,0,PEMA033079200,30,1,액상리그닌,3,5,0.05,0,KG,,0,0,1,
SR16002,A,WO,20000,2021-04-11,HR1021041119,0,PEMA033079200,30,5,글루콘산소다,2,300,3,0,KG,,0,40,1,
SR16003,A,WO,20000,2021-04-11,HR1021041119,0,PEMA033079200,30,3,ACTICIDE-MVK,0,5,0.05,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-04-11,HR1021041119,0,PEMA033079200,30,10,RA-300S,1,75,0.75,0,KG,,0,5,1,
SR35218,A,WO,20000,2021-04-11,HR1021041119,0,PEMA033079200,30,6,WRE-580FX(55%),16,681,6.81,0,KG,,0,5,1,
SR35225,A,WO,20000,2021-04-11,HR1021041119,0,PEMA033079200,30,7,WRE-550T,19,681,6.81,0,KG,,0,5,1,
SR35500,A,WO,20000,2021-04-11,HR1021041119,0,PEMA033079200,30,8,PEMA-500FR,13,1000,10,0,KG,,0,5,1,
SR35904,A,WO,20000,2021-04-11,HR1021041119,0,PEMA033079200,30,9,Urea-20%,4,850,8.5,0,KG,,0,30,1,
SR68222,A,WO,20000,2021-04-11,HR1021041119,0,PEMA033079200,30,2,소포제(MR-130),0,10,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-04-11,HR1021041120,0,PEMA013078020,2,3,사용수,30,6390,63.9,0,KG,재활용수1000kg,20,45,1,
SR13801,A,WO,20000,2021-04-11,HR1021041120,0,PEMA013078020,2,1,액상리그닌,3,10,0.1,0,KG,,0,0,1,
SR16002,A,WO,20000,2021-04-11,HR1021041120,0,PEMA013078020,2,4,글루콘산소다,2,300,3,0,KG,,0,35,1,
SR16600,A,WO,20000,2021-04-11,HR1021041120,0,PEMA013078020,2,7,RA-300S,1,400,4,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-04-11,HR1021041120,0,PEMA013078020,2,5,WRE-770,18,1800,18,0,KG,,0,20,1,
SR35903,A,WO,20000,2021-04-11,HR1021041120,0,PEMA013078020,2,8,PCA3000,10,600,6,0,KG,마지막투입,0,30,1,
SR35904,A,WO,20000,2021-04-11,HR1021041120,0,PEMA013078020,2,6,Urea-20%,4,490,4.9,0,KG,,0,40,1,
SR68222,A,WO,20000,2021-04-11,HR1021041120,0,PEMA013078020,2,2,소포제(MR-130),0,10,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-04-11,HR1521041101,0,PEMA013023700,7,3,사용수,30,4792,59.9,0,KG,재활용수240KG,16,60,1,
SR13801,A,WO,20000,2021-04-11,HR1521041101,0,PEMA013023700,7,1,액상리그닌,3,8,0.1,0,KG,,0,0,1,
SR16002,A,WO,20000,2021-04-11,HR1521041101,0,PEMA013023700,7,4,글루콘산소다,2,240,3,0,KG,,0,40,1,
SR16600,A,WO,20000,2021-04-11,HR1521041101,0,PEMA013023700,7,8,RA-300S,1,72,0.9,0,KG,,0,5,1,
SR35211,A,WO,20000,2021-04-11,HR1521041101,0,PEMA013023700,7,6,PEMA-SRE-200(5,14,800,10,0,KG,,0,15,1,
SR35224,A,WO,20000,2021-04-11,HR1521041101,0,PEMA013023700,7,5,WRE-770,18,1440,18,0,KG,,0,20,1,
SR35904,A,WO,20000,2021-04-11,HR1521041101,0,PEMA013023700,7,7,Urea-20%,4,640,8,0,KG,,0,35,1,
SR68222,A,WO,20000,2021-04-11,HR1521041101,0,PEMA013023700,7,2,소포제(MR-130),0,8,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-04-11,HR1521041103,0,PEMA033014200,26,4,사용수,30,6093,60.93,0,KG,재활용수800kg,17,60,1,
SR13801,A,WO,20000,2021-04-11,HR1521041103,0,PEMA033014200,26,1,액상리그닌,3,5,0.05,0,KG,,0,0,1,
SR16002,A,WO,20000,2021-04-11,HR1521041103,0,PEMA033014200,26,5,글루콘산소다,2,300,3,0,KG,,0,40,1,
SR16003,A,WO,20000,2021-04-11,HR1521041103,0,PEMA033014200,26,3,ACTICIDE-MVK,0,5,0.05,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-04-11,HR1521041103,0,PEMA033014200,26,9,RA-300S,1,500,5,0,KG,,0,5,1,
SR35211,A,WO,20000,2021-04-11,HR1521041103,0,PEMA033014200,26,8,PEMA-SRE-200(5,14,600,6,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-04-11,HR1521041103,0,PEMA033014200,26,6,WRE-770,18,1300,13,0,KG,,0,5,1,
SR35225,A,WO,20000,2021-04-11,HR1521041103,0,PEMA033014200,26,7,WRE-550T,19,1190,11.9,0,KG,,0,5,1,
SR38117,A,WO,20000,2021-04-11,HR1521041103,0,PEMA033014200,26,2,PC소포제,0,7,0.07,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-04-11,HR1521041104,0,PEMA053901700,4,4,사용수,30,6639,66.39,0,KG,재활용수800KG,20,60,1,
SR13801,A,WO,20000,2021-04-11,HR1521041104,0,PEMA053901700,4,1,액상리그닌,3,5,0.05,0,KG,,0,0,1,
SR16003,A,WO,20000,2021-04-11,HR1521041104,0,PEMA053901700,4,3,ACTICIDE-MVK,0,5,0.05,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-04-11,HR1521041104,0,PEMA053901700,4,6,RA-300S,1,160,1.6,0,KG,,0,5,1,
SR35218,A,WO,20000,2021-04-11,HR1521041104,0,PEMA053901700,4,5,WRE-580FX(55%),16,3181,31.81,0,KG,,0,15,1,
SR68222,A,WO,20000,2021-04-11,HR1521041104,0,PEMA053901700,4,2,소포제(MR-130),0,10,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-04-11,HR1521041106,0,PEMA143057600,134,4,사용수,30,6228,62.28,0,KG,재활용수800KG,22,60,1,
SR13801,A,WO,20000,2021-04-11,HR1521041106,0,PEMA143057600,134,1,액상리그닌,3,7,0.07,0,KG,,0,0,1,
SR16002,A,WO,20000,2021-04-11,HR1521041106,0,PEMA143057600,134,5,글루콘산소다,2,500,5,0,KG,,0,40,1,
SR16003,A,WO,20000,2021-04-11,HR1521041106,0,PEMA143057600,134,3,ACTICIDE-MVK,0,5,0.05,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-04-11,HR1521041106,0,PEMA143057600,134,8,RA-300S,1,250,2.5,0,KG,,0,5,1,
SR35211,A,WO,20000,2021-04-11,HR1521041106,0,PEMA143057600,134,7,PEMA-SRE-200(5,14,1500,15,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-04-11,HR1521041106,0,PEMA143057600,134,6,WRE-770,18,1500,15,0,KG,,0,5,1,
SR68222,A,WO,20000,2021-04-11,HR1521041106,0,PEMA143057600,134,2,소포제(MR-130),0,10,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-04-11,PCR321041109,0,PEMA013123501,11,4,사용수,30,3956,79.12,0,KG,,17.5,55,1,
SR13801,A,WO,20000,2021-04-11,PCR321041109,0,PEMA013123501,11,1,액상리그닌,3,2.5,0.05,0,KG,,0,0,1,
SR16003,A,WO,20000,2021-04-11,PCR321041109,0,PEMA013123501,11,3,ACTICIDE-MVK,0,10,0.2,0,KG,,0,0,1,
SR35218,A,WO,20000,2021-04-11,PCR321041109,0,PEMA013123501,11,5,WRE-580FX(55%),16,218,4.36,0,KG,,0,15,1,
SR35500,A,WO,20000,2021-04-11,PCR321041109,0,PEMA013123501,11,6,PEMA-500FR,13,558.5,11.17,0,KG,,0,10,1,
SR35760,A,WO,20000,2021-04-11,PCR321041109,0,PEMA013123501,11,8,MONODN1501,0,15,0.3,0,KG,,0,0,1,
SR35761,A,WO,20000,2021-04-11,PCR321041109,0,PEMA013123501,11,9,MONODN1502,0,15,0.3,0,KG,,0,0,1,
SR35765,A,WO,20000,2021-04-11,PCR321041109,0,PEMA013123501,11,7,BDG,0,220,4.4,0,KG,총250kg마지막투입,30,0,1,
SR38117,A,WO,20000,2021-04-11,PCR321041109,0,PEMA013123501,11,2,PC소포제,0,5,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-04-11,SR2021041105,0,PEMA063078013,8,4,사용수,30,6033,60.33,0,KG,,27,80,1,
SR13801,A,WO,20000,2021-04-11,SR2021041105,0,PEMA063078013,8,1,액상리그닌,3,10,0.1,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-04-11,SR2021041105,0,PEMA063078013,8,7,RA-300S,1,400,4,0,KG,,0,5,1,
SR35211,A,WO,20000,2021-04-11,SR2021041105,0,PEMA063078013,8,6,PEMA-SRE-200(5,14,1416,14.16,0,KG,,0,15,1,
SR35225,A,WO,20000,2021-04-11,SR2021041105,0,PEMA063078013,8,5,WRE-550T,19,2124,21.24,0,KG,,0,15,1,
SR38117,A,WO,20000,2021-04-11,SR2021041105,0,PEMA063078013,8,2,PC소포제,0,7,0.07,0,KG,,0,0,1,
SR68222,A,WO,20000,2021-04-11,SR2021041105,0,PEMA063078013,8,3,소포제(MR-130),0,10,0.1,0,KG,,0,0,1,
SR15500,A,WO,20000,2021-04-12,AE21041219,0,SSA073046500,299,1,공기연행제,5,2000,100,0,KG,CJ !!,0,0,1,
SR11002,A,WO,20000,2021-04-12,CSA521041207,0,PEMA013020300,96,3,사용수,30,7760,77.6,0,KG,재활용수800kg적용,30,60,1,
SR13801,A,WO,20000,2021-04-12,CSA521041207,0,PEMA013020300,96,1,액상리그닌,3,10,0.1,0,KG,,0,0,1,
SR16002,A,WO,20000,2021-04-12,CSA521041207,0,PEMA013020300,96,4,글루콘산소다,2,300,3,0,KG,,0,40,1,
SR16600,A,WO,20000,2021-04-12,CSA521041207,0,PEMA013020300,96,7,RA-300S,1,120,1.2,0,KG,,0,5,1,
SR35211,A,WO,20000,2021-04-12,CSA521041207,0,PEMA013020300,96,6,PEMA-SRE-200(5,14,180,1.8,0,KG,,0,5,1,
SR35225,A,WO,20000,2021-04-12,CSA521041207,0,PEMA013020300,96,5,WRE-550T,19,1610,16.1,0,KG,,0,5,1,
SR38117,A,WO,20000,2021-04-12,CSA521041207,0,PEMA013020300,96,2,PC소포제,0,20,0.2,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-04-12,CSA521041208,0,PEMA013091500,98,4,사용수,30,5331,53.31,0,KG,재활용수800kg적용,19,45,1,
SR13801,A,WO,20000,2021-04-12,CSA521041208,0,PEMA013091500,98,1,액상리그닌,3,4,0.04,0,KG,,0,0,1,
SR16002,A,WO,20000,2021-04-12,CSA521041208,0,PEMA013091500,98,5,글루콘산소다,2,300,3,0,KG,,0,35,1,
SR16003,A,WO,20000,2021-04-12,CSA521041208,0,PEMA013091500,98,3,ACTICIDE-MVK,0,5,0.05,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-04-12,CSA521041208,0,PEMA013091500,98,8,RA-300S,1,900,9,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-04-12,CSA521041208,0,PEMA013091500,98,6,WRE-770,18,2000,20,0,KG,,0,20,1,
SR35904,A,WO,20000,2021-04-12,CSA521041208,0,PEMA013091500,98,7,Urea-20%,4,1450,14.5,0,KG,,0,40,1,
SR68222,A,WO,20000,2021-04-12,CSA521041208,0,PEMA013091500,98,2,소포제(MR-130),0,10,0.1,0,KG,,0,0,1,
