"°í°´¹øÈ£","¼ºº°","2014³â ÃÑ±¸¸Å¾×","2015³â ÃÑ±¸¸Å¾×","Áõ°¨·ü"
"15209","F",6801329,6406574,-5.8
"15210","F",1034481,244540,-76.36
"15211","F",12695404,12123591,-4.5
"15212","F",6186857,11045006,78.52
"15213","F",16260715,21782781,33.96
"15214","F",4654701,6260217,34.49
"15215","F",4943646,5637809,14.04
"15216","F",4030244,11342909,181.44
"15217","F",47017970,40653141,-13.54
"15218","F",8688867,7821099,-9.99
"15219","M",9411011,8553195,-9.12
"15220","F",5094938,7131786,39.98
"15221","F",3869580,3249603,-16.02
"15222","M",4083431,6176902,51.27
"15223","F",6232404,6348063,1.86
"15224","F",12259211,8723020,-28.85
"15225","F",4177013,4573649,9.5
"15226","F",9399862,4891820,-47.96
"15227","F",96168930,60002930,-37.61
"15228","F",5543820,6017199,8.54
"15229","M",14761274,12453346,-15.64
"15230","F",8260720,8021505,-2.9
"15231","F",6841415,5089396,-25.61
"15232","F",3196108,3952153,23.66
"15233","F",4576366,2195435,-52.03
"15234","F",3641715,2915223,-19.95
"15235","F",3495084,4348040,24.4
"15236","F",22346199,21671298,-3.02
"15237","M",35322675,29367075,-16.86
"15238","F",5721952,4208586,-26.45
"15239","M",5338041,8313041,55.73
"15240","F",8128791,8770025,7.89
"15241","F",10448545,15315595,46.58
"15242","F",10926996,16211435,48.36
"15243","F",3474777,3178683,-8.52
"15244","F",13899612,15540049,11.8
"15245","F",7191598,8701366,20.99
"15246","F",7436313,7352215,-1.13
"15247","F",6823353,4728465,-30.7
"15248","F",9288209,8893533,-4.25
"15249","F",31620347,148089598,368.34
"15250","M",8674824,4899809,-43.52
"15251","F",5050253,4529643,-10.31
"15252","F",10706719,13008311,21.5
"15253","F",6189354,7555821,22.08
"15254","M",2668368,7196515,169.7
"15255","F",6818364,8182545,20.01
"15256","F",91558575,47796320,-47.8
"15257","M",5723682,3741977,-34.62
"15258","F",4172644,6726013,61.19
"15259","F",7843244,5149798,-34.34
"15260","M",6764592,6249900,-7.61
"15261","F",20446589,13993149,-31.56
"15262","F",5339164,5308599,-0.57
"15263","F",13971377,13096207,-6.26
"15264","M",4603540,6922714,50.38
"15265","M",2397736,2986076,24.54
"15266","F",13698115,6786580,-50.46
"15267","M",8822494,9586642,8.66
"15268","F",8188140,6970420,-14.87
"15269","F",6083482,4563376,-24.99
"15270","F",5580956,4221296,-24.36
"15271","F",14958823,10766292,-28.03
"15272","F",10246677,3888149,-62.05
"15273","M",4501009,3061924,-31.97
"15274","M",5972269,5484429,-8.17
"15275","M",4119430,1978585,-51.97
"15276","F",3835979,4789907,24.87
"15277","F",9392689,15552790,65.58
"15278","F",7429786,5895968,-20.64
"15279","M",25681340,11989398,-53.31
"15280","M",1684666,2086483,23.85
"15281","M",3534107,4948670,40.03
"15282","M",9461858,9957565,5.24
"15283","F",3415415,3360526,-1.61
"15284","F",5444187,5514382,1.29
"15285","F",2671660,2940690,10.07
"15286","F",54389708,24784321,-54.43
"15287","F",38824480,24987283,-35.64
"15288","F",7558385,8588719,13.63
"15289","F",3972383,4181720,5.27
"15290","F",6108916,3949680,-35.35
"15291","F",8244910,9048663,9.75
"15292","F",5508225,4831460,-12.29
"15293","F",3057052,4960675,62.27
"15294","F",14044856,9678848,-31.09
"15295","F",4367071,5598213,28.19
"15296","F",5217543,4715000,-9.63
"15297","F",9172631,8388343,-8.55
"15298","F",5813217,4770064,-17.94
"15299","F",23862240,39615570,66.02
"15300","F",9446376,7611770,-19.42
"15301","F",1443200,5081536,252.1
"15302","M",2247621,6247522,177.96
"15303","F",11527567,6973120,-39.51
"15304","F",3752422,4564341,21.64
"15305","F",5287383,4571654,-13.54
"15306","F",11261890,11029001,-2.07
"15307","M",4294476,5885750,37.05
"15308","M",249930,533010,113.26
"15309","F",8055805,2988585,-62.9
"15310","F",7884923,11315497,43.51
"15311","F",19568776,65746022,235.97
"15312","F",19481376,12995010,-33.3
"15313","F",6326778,4065854,-35.74
"15314","F",2882411,8825541,206.19
"15315","M",2187480,1596660,-27.01
"15316","M",3795364,3372468,-11.14
"15317","F",13802394,10978906,-20.46
"15318","F",9954100,12070035,21.26
"15319","F",6416769,4113326,-35.9
"15320","M",5634464,5267598,-6.51
"15321","F",10024291,5660761,-43.53
"15322","F",7465934,7974099,6.81
"15323","F",3643839,8774089,140.79
"15324","F",16749911,10835676,-35.31
"15325","F",5611898,4944353,-11.9
"15326","M",8072415,2610960,-67.66
"15327","F",3530895,1759491,-50.17
"15328","M",5484388,4907511,-10.52
"15329","F",3745899,4644623,23.99
"15330","M",40339310,70618124,75.06
"15331","F",5146549,3420520,-33.54
"15332","F",3056898,4517475,47.78
"15333","M",9336404,7285696,-21.96
"15334","M",28719372,28534190,-0.64
"15335","M",14869440,26141960,75.81
"15336","M",17678340,15740879,-10.96
"15337","F",17322604,23000680,32.78
"15338","F",6146162,6336559,3.1
"15339","F",3600268,4270431,18.61
"15340","F",7753470,27620350,256.23
"15341","M",3751854,5368391,43.09
"15342","M",57488884,48277254,-16.02
"15343","F",6612584,3391950,-48.7
"15344","F",11193014,13244000,18.32
"15345","M",6623575,7842295,18.4
"15346","F",5465655,8062804,47.52
"15347","F",5720637,5131745,-10.29
"15348","F",2980381,4091441,37.28
"15349","F",6467900,6161522,-4.74
"15350","F",54724471,90036260,64.53
"15351","F",1699629,4400839,158.93
"15352","F",13940740,19176720,37.56
"15353","F",3243165,4993692,53.98
"15354","F",33154595,35736901,7.79
"15355","F",11580889,19171858,65.55
"15356","F",72225563,52011094,-27.99
"15357","M",14211690,56578690,298.11
"15358","F",4697823,6113993,30.15
"15359","F",5577525,6147986,10.23
"15360","F",15585274,24110310,54.7
"15361","M",10720157,7736923,-27.83
"15362","M",11805168,22180660,87.89
"15363","F",52861284,136253703,157.76
"15364","F",2932574,6238365,112.73
"15365","F",7430715,8487440,14.22
"15366","F",4410419,8347230,89.26
"15367","M",42126980,30279180,-28.12
"15368","M",4685137,5651647,20.63
"15369","F",4805014,7240174,50.68
"15370","F",11496930,18652005,62.23
"15371","F",23968191,13113393,-45.29
"15372","F",4835246,10095123,108.78
"15373","F",2080319,2029348,-2.45
"15374","F",15448900,41223834,166.84
"15375","M",5537826,13550046,144.68
"15376","F",2411869,2261889,-6.22
"15377","F",7332479,3108039,-57.61
"15378","M",5770398,6267876,8.62
"15379","F",5451586,8948200,64.14
"15380","F",3267700,3490868,6.83
"15381","F",1296140,5238177,304.14
"15382","F",22542430,18405350,-18.35
"15383","F",12814137,9549090,-25.48
"15384","M",48492130,38737240,-20.12
"15385","M",9027472,8719230,-3.41
"15386","F",3317993,3771929,13.68
"15387","F",9612560,9888330,2.87
"15388","M",10198550,10739939,5.31
"15389","F",9279600,8895184,-4.14
"15390","F",3936453,6334350,60.92
"15391","F",8778280,4978600,-43.29
"15392","F",9460674,16120318,70.39
"15393","F",4692562,4428140,-5.63
"15394","F",164198362,379054243,130.85
"15395","F",2704594,3274798,21.08
"15396","F",4352253,3562826,-18.14
"15397","F",13113410,10813838,-17.54
"15398","F",12968200,16272955,25.48
"15399","F",25464294,16232280,-36.25
"15400","F",5153616,6406063,24.3
"15401","F",5922923,7894246,33.28
"15403","F",3595043,4571633,27.16
"15404","F",2858733,3171934,10.96
"15405","F",19215007,24884760,29.51
"15406","F",5507650,6175740,12.13
"15407","F",7115804,8043092,13.03
"15408","F",3359939,7732633,130.14
"15409","M",7856739,10958717,39.48
"15410","F",6029384,7903322,31.08
"15412","F",4843178,10902881,125.12
"15413","F",4685669,4344578,-7.28
"15414","F",4943866,4924636,-0.39
"15415","F",206790,51000,-75.34
"15416","F",4787622,5369364,12.15
"15417","M",18314646,17423590,-4.87
"15418","F",8500877,5483524,-35.49
"15419","F",10205180,11879330,16.4
"15420","M",7846926,7955611,1.39
"15421","F",3082502,8940501,190.04
"15422","M",1728730,2871100,66.08
"15423","F",19823052,17864130,-9.88
"15424","F",5361204,4958146,-7.52
"15425","F",7186239,14524356,102.11
"15426","F",2400172,2630255,9.59
"15427","F",3376296,4430250,31.22
"15428","M",9959558,11092087,11.37
"15429","M",22709750,21579932,-4.98
"15430","M",4566337,4487557,-1.73
"15431","F",4675031,5153525,10.24
"15432","F",9488110,9913230,4.48
"15433","F",3157540,1874320,-40.64
"15434","F",7063243,8614412,21.96
"15435","F",8033439,7834587,-2.48
"15436","F",12653640,9105634,-28.04
"15437","F",3207914,6422890,100.22
"15438","F",5371510,4960500,-7.65
"15439","F",3491909,3119350,-10.67
"15440","M",36436610,54122882,48.54
"15441","F",6731150,6860229,1.92
"15442","F",12194646,4517514,-62.95
"15443","F",9666084,10807333,11.81
"15444","F",4865230,5319706,9.34
"15445","F",2148407,8194326,281.41
"15446","F",4357695,4013260,-7.9
"15447","M",8260718,7145567,-13.5
"15448","M",4725818,6000212,26.97
"15449","F",4456871,3173493,-28.8
"15450","M",2898570,2395034,-17.37
"15451","F",3685884,4072670,10.49
"15452","F",7264155,7336044,0.99
"15453","M",7434377,6987824,-6.01
"15454","F",13061361,11359597,-13.03
"15455","M",7663177,4782984,-37.58
"15456","M",17266216,47811761,176.91
"15457","F",5343055,5004828,-6.33
"15458","F",4792326,7408174,54.58
"15459","F",4563896,5971318,30.84
"15460","F",4741944,4619749,-2.58
"15461","M",38097013,24344876,-36.1
"15462","F",5533479,5154411,-6.85
"15463","F",6634477,6923804,4.36
"15464","F",7408880,6737946,-9.06
"15465","M",6534320,3943835,-39.64
"15466","F",1029746,5434369,427.74
"15467","F",8740274,8219174,-5.96
"15468","F",10652315,11070274,3.92
"15469","F",13155734,15826281,20.3
"15470","F",15753687,14654454,-6.98
"15471","F",1678016,3405360,102.94
"15472","F",4503540,5890608,30.8
"15473","M",3586892,4226166,17.82
"15474","M",60632470,77271080,27.44
"15475","F",71877328,67557340,-6.01
"15476","F",4586232,9928711,116.49
"15477","F",7567642,7453042,-1.51
"15478","F",4696086,2618262,-44.25
"15479","F",11667691,11708468,0.35
"15480","M",7395043,13536256,83.04
"15481","F",7020194,7807037,11.21
"15482","F",4531095,1465020,-67.67
"15483","M",5670324,5295870,-6.6
"15484","F",15688898,14273387,-9.02
"15485","F",9460456,14466006,52.91
"15486","F",17884652,22068680,23.39
"15487","F",4927427,4580332,-7.04
"15488","F",6350871,6803219,7.12
"15489","F",55834050,50881970,-8.87
"15490","M",3824240,4358551,13.97
"15491","F",10178108,6708844,-34.09
"15492","F",3370409,5527352,64
"15493","F",41314020,15677227,-62.05
"15494","M",3365308,4158490,23.57
"15495","F",9074974,15987740,76.17
"15496","F",5964450,9527754,59.74
"15497","F",4710506,5159693,9.54
"15498","F",17403213,20399340,17.22
"15499","M",4344481,4330917,-0.31
"15500","F",4322356,2200038,-49.1
"15501","F",10000608,7125902,-28.75
"15502","F",5218430,5320890,1.96
"15503","F",4256120,3936180,-7.52
"15504","F",2287276,4215007,84.28
"15505","F",5293106,13741430,159.61
"15506","M",67661422,43620500,-35.53
"15507","F",5659748,7516046,32.8
"15508","F",31292436,38111211,21.79
"15509","F",9405902,11684350,24.22
"15510","F",34417760,20882700,-39.33
"15511","M",8205943,12983554,58.22
"15512","F",19342133,18355525,-5.1
"15513","F",14968003,15954965,6.59
"15514","F",7791899,8140612,4.48
"15515","F",4366302,5883972,34.76
"15516","F",4703285,4323158,-8.08
"15517","F",28152371,15838282,-43.74
"15518","F",5881267,846650,-85.6
"15519","F",9453519,8154669,-13.74
"15520","F",3002522,3212532,6.99
"15521","M",10234289,11905921,16.33
"15522","F",5779868,7348610,27.14
"15523","F",87223336,96392346,10.51
"15524","F",3871376,4586795,18.48
"15525","F",7874118,7705184,-2.15
"15526","F",5979096,7927960,32.59
"15527","F",10150984,12543776,23.57
"15528","F",4653771,5876285,26.27
"15529","F",3727181,4705317,26.24
"15530","M",10405366,13905845,33.64
"15531","F",4040206,4483872,10.98
"15532","F",20622857,12888676,-37.5
"15533","F",44442440,26051776,-41.38
"15534","F",844970,863740,2.22
"15535","F",4927598,7532154,52.86
"15536","F",4846970,5592606,15.38
"15537","F",9539794,8326280,-12.72
"15538","F",6761852,5758476,-14.84
"15539","F",6735219,7643368,13.48
"15540","F",7988246,6260157,-21.63
"15541","F",13354040,34912250,161.44
"15542","M",6616538,6158908,-6.92
"15543","M",4140584,3140157,-24.16
"15544","F",5993423,4943291,-17.52
"15545","F",5057710,7392733,46.17
"15546","M",1904694,3377492,77.32
"15547","F",29449314,31862199,8.19
"15548","M",5089387,4138601,-18.68
"15549","F",6682660,6737800,0.83
"15550","F",6966752,8178555,17.39
"15551","F",3097448,9227948,197.92
"15552","F",3960507,3936486,-0.61
"15553","F",6061695,6599988,8.88
"15554","F",1586214,2094740,32.06
"15555","F",9347461,7033491,-24.76
"15556","M",3452825,3502270,1.43
"15557","F",5530290,7460735,34.91
"15558","F",4840010,5620997,16.14
"15559","M",6548285,9564623,46.06
"15560","F",7432474,5655114,-23.91
"15561","F",7710815,8965706,16.27
"15562","F",2672958,3147708,17.76
"15563","F",6100380,4263870,-30.1
"15564","F",6110728,4134711,-32.34
"15565","F",88135472,67651070,-23.24
"15566","F",3984760,4352494,9.23
"15567","F",6750610,7125443,5.55
"15568","F",2008334,3027723,50.76
"15569","F",2682502,3761161,40.21
"15570","F",33866340,22996810,-32.1
"15571","F",3164936,4330073,36.81
"15572","M",7892747,9364661,18.65
"15573","F",8524500,7867180,-7.71
"15574","F",39628530,31141517,-21.42
"15575","F",5964040,8403960,40.91
"15576","F",12266590,12777253,4.16
"15577","M",2339110,7054840,201.6
"15578","F",892922,3358609,276.14
"15579","F",3457560,3069605,-11.22
"15580","F",8516188,7266090,-14.68
"15581","F",11292587,11401010,0.96
"15582","F",3686367,4045801,9.75
"15583","F",5723290,7877465,37.64
"15584","F",7270099,11052948,52.03
"15585","F",9030998,4657246,-48.43
"15586","M",4710289,8217174,74.45
"15587","F",59169290,49171690,-16.9
"15588","F",540440,1277110,136.31
"15589","F",7891312,7296262,-7.54
"15590","M",5465914,6372147,16.58
"15591","F",941350,4007290,325.7
"15592","F",25523833,21672311,-15.09
"15593","M",5364914,8522652,58.86
"15594","F",13892229,22134702,59.33
"15595","F",10805330,15649396,44.83
"15596","F",417780,215810,-48.34
"15597","F",7305873,8487798,16.18
"15598","M",8516256,7477748,-12.19
"15599","F",49327180,29931040,-39.32
"15600","M",11201180,12289990,9.72
"15601","F",6702030,14752610,120.12
"15602","F",30210322,41292252,36.68
"15603","F",12279526,10091053,-17.82
"15604","F",5264220,5684553,7.98
"15605","F",5081822,2951042,-41.93
"15606","F",63034830,64820340,2.83
"15607","M",13355670,12285335,-8.01
"15608","F",4013262,4370551,8.9
"15609","M",125189970,72211539,-42.32
"15610","F",6954967,10814944,55.5
"15611","F",7780763,12111134,55.65
"15612","F",41301180,24883290,-39.75
"15613","F",15194940,42079878,176.93
"15614","F",17455890,33865410,94.01
"15615","M",93239500,43089920,-53.79
"15616","F",69928390,32777850,-53.13
"15617","F",21553110,50902150,136.17
"15618","F",3663149,3714753,1.41
"15619","F",4413371,4286087,-2.88
"15620","M",83174317,81590169,-1.9
"15621","F",53994400,63339520,17.31
"15622","F",16628000,21610991,29.97
"15623","F",33899000,30300230,-10.62
"15624","F",34954500,35865350,2.61
"15625","M",3731813,7120787,90.81
"15626","F",24991720,10790252,-56.82
"15627","F",28590206,18183550,-36.4
"15628","F",5839869,7020230,20.21
"15629","F",15286453,11759402,-23.07
"15630","F",35782800,69280098,93.61
"15631","F",3079890,4022880,30.62
"15632","M",2970270,4153232,39.83
"15633","F",3464944,4009093,15.7
"15634","M",35096398,90556745,158.02
"15635","F",5745637,5460881,-4.96
"15636","F",74320410,105456690,41.89
"15637","F",42262590,31513490,-25.43
"15638","F",21539329,42096164,95.44
"15639","F",5468640,7854722,43.63
"15640","M",23444794,14273107,-39.12
"15641","F",10372560,6053640,-41.64
"15642","F",2516710,7744944,207.74
"15643","F",69225260,43754376,-36.79
"15644","F",17831207,13859621,-22.27
"15645","F",11915224,7466228,-37.34
"15646","F",45783949,48647920,6.26
"15647","F",75040149,24634248,-67.17
"15648","F",57585020,28993815,-49.65
"15649","F",13460500,13602820,1.06
"15650","F",1337552,5912288,342.02
"15651","F",10619725,9477421,-10.76
"15652","F",3751101,4778358,27.39
"15653","F",27199850,12576040,-53.76
"15654","F",6506393,4468302,-31.32
"15655","M",16630983,22947378,37.98
"15656","M",18362839,16295006,-11.26
"15657","F",3197072,2772902,-13.27
"15658","F",4492346,3840634,-14.51
"15659","M",32485670,36640690,12.79
"15660","F",5784271,5746674,-0.65
"15661","M",22763004,71158860,212.61
"15662","F",10358655,11213524,8.25
"15663","F",2986903,7321932,145.13
"15664","F",25547534,22936446,-10.22
"15665","M",14617020,20867870,42.76
"15666","F",7675948,8416060,9.64
"15667","F",33098150,23955298,-27.62
"15668","F",39267225,12842372,-67.29
"15669","F",8744650,6075050,-30.53
"15670","M",8059274,11592010,43.83
"15671","F",8132302,5913413,-27.28
"15672","M",1959309,1657506,-15.4
"15673","F",5366530,6350470,18.33
"15674","M",45985170,429087334,833.1
"15675","M",25202970,16232580,-35.59
"15676","F",5609750,5828230,3.89
"15677","F",2531447,4025062,59
"15678","F",5819267,6770647,16.35
"15679","F",29206629,24015964,-17.77
"15680","F",7208000,8683041,20.46
"15681","F",7478221,6030235,-19.36
"15682","F",13114322,8003100,-38.97
"15683","F",5885662,7268936,23.5
"15684","F",4615377,5217130,13.04
"15685","F",118551550,95545760,-19.41
"15686","M",7365014,4880430,-33.73
"15687","F",59573320,90041189,51.14
"15688","M",4890716,5818343,18.97
"15689","F",21908056,19204782,-12.34
"15690","F",5926482,6350397,7.15
"15691","F",8979788,7515976,-16.3
"15692","F",4980629,6463883,29.78
"15693","F",4201129,5580562,32.83
"15694","F",12492767,7878270,-36.94
"15695","F",21032325,9755195,-53.62
"15696","F",10328687,7716843,-25.29
"15698","F",704624,608640,-13.62
"15699","M",13236334,8804656,-33.48
"15700","F",7253851,7171033,-1.14
"15701","F",2132500,1914210,-10.24
"15702","F",9757138,10662020,9.27
"15703","M",51382380,28502150,-44.53
"15704","F",4392207,3461736,-21.18
"15705","F",6490902,8165500,25.8
"15706","F",5531646,6059504,9.54
"15707","F",4861016,5587316,14.94
"15708","F",3813335,2789063,-26.86
"15709","F",5290153,9940611,87.91
"15710","F",10242924,8629028,-15.76
"15711","F",5335222,5377545,0.79
"15712","F",6668999,7604758,14.03
"15713","M",4059141,5625512,38.59
"15714","M",8336316,5327493,-36.09
"15715","F",14775742,7581624,-48.69
"15716","F",4990143,6578615,31.83
"15717","M",11911353,6214023,-47.83
"15718","F",7208445,7182022,-0.37
"15719","F",19989734,16368543,-18.12
"15720","F",6376325,9644646,51.26
"15721","F",7927907,6996960,-11.74
"15722","M",2662415,5675922,113.19
"15723","F",14759264,6809450,-53.86
"15724","F",253170,1629670,543.71
"15725","F",2502868,4984498,99.15
"15726","F",5006109,6395365,27.75
"15727","F",4770773,6833883,43.24
"15728","F",4580965,4042663,-11.75
"15729","F",9917288,6661294,-32.83
"15730","F",4723594,5142185,8.86
"15731","F",9113001,9068746,-0.49
"15732","F",2911655,4149956,42.53
"15733","F",3328533,3040226,-8.66
"15734","F",5695057,4476483,-21.4
"15735","F",43854453,39655313,-9.58
"15736","M",21775548,20969696,-3.7
"15737","F",13805910,7691760,-44.29
"15738","M",4546193,6673212,46.79
"15739","F",35721855,21354743,-40.22
"15740","F",8226074,6162933,-25.08
"15741","F",4302716,5473387,27.21
"15742","F",13809450,6802880,-50.74
"15743","F",12354538,12404473,0.4
"15744","F",6089623,4494489,-26.19
"15745","F",6086172,7019004,15.33
"15746","F",5713144,8084390,41.51
"15747","F",24261838,22652668,-6.63
"15748","F",3150766,2754883,-12.56
