,고객번호,14_1이용금액,14_2이용금액,14_3이용금액,14_4이용금액,15_1이용금액,15_2이용금액,15_3이용금액,15_4이용금액,14_1,14_2,14_3,14_4,15_1,15_2,15_3,15_4
15026,15273,1347633,1197294,1253605,702477,719170,772215,719374,851165,1,1,1,1,1,1,1,1
15027,15274,1342937,1726403,1417694,1485235,1168603,1309409,1481769,1524648,1,1,1,1,1,1,1,1
15028,15275,856342,1575396,778618,909074,761591,601864,348310,266820,1,1,1,1,1,1,1,1
15029,15276,1175319,907556,821838,931266,1209018,805020,1498683,1277186,1,1,1,1,1,1,1,1
15030,15277,97010,232020,5655071,3408588,3615080,4017290,4399600,3520820,1,1,1,1,1,1,1,1
15031,15278,1343883,1938825,1684474,2462604,1725407,1020217,1445818,1704526,1,1,1,1,1,1,1,1
15032,15279,1887119,9252672,10725482,3816067,4132114,3544190,2898550,1414544,1,1,1,1,1,1,1,1
15033,15280,848580,240926,364910,230250,352960,379160,1019753,334610,1,1,1,1,1,1,1,1
15034,15281,342428,1083767,1205835,902077,1213993,1275783,1261526,1197368,1,1,1,1,1,1,1,1
15035,15282,3169502,2168726,2852052,1271578,3186003,2456063,1928303,2387196,1,1,1,1,1,1,1,1
15036,15283,773951,497338,805274,1338852,1798941,544270,412729,604586,1,1,1,1,1,1,1,1
15037,15284,1287387,1517460,1408277,1231063,1240865,1471641,1468766,1333110,1,1,1,1,1,1,1,1
15038,15285,507330,875260,662210,626860,842670,860490,730080,507450,1,1,1,1,1,1,1,1
15039,15286,18815520,12357920,9222848,13993420,6732220,8122045,3041732,6888324,1,1,1,1,1,1,1,1
15040,15287,4223730,13262210,5824290,15514250,1055800,8077620,9350660,6503203,1,1,1,1,1,1,1,1
15041,15288,1977100,1572640,1933620,2075025,1705289,2221332,1667240,2994858,1,1,1,1,1,1,1,1
15042,15289,880681,1431858,796683,863161,1105231,1017858,1203940,854691,1,1,1,1,1,1,1,1
15043,15290,1275000,1437756,1337985,2058175,1090360,1158140,1107620,593560,1,1,1,1,1,1,1,1
15044,15291,1611400,3051730,1227580,2354200,1334813,4090740,1542220,2080890,1,1,1,1,1,1,1,1
15045,15292,1525759,1202600,1003120,1776746,1399622,1217774,1008349,1205715,1,1,1,1,1,1,1,1
15046,15293,471555,615090,902814,1067593,1012044,1210120,1385599,1352912,1,1,1,1,1,1,1,1
15047,15294,4626336,3248222,2405294,3765004,1823819,1862865,2941156,3051008,1,1,1,1,1,1,1,1
15048,15295,909912,728020,1312373,1416766,1580488,1473523,1250870,1293332,1,1,1,1,1,1,1,1
15049,15296,1597350,724450,1212347,1683396,1039690,1090652,1930417,654241,1,1,1,1,1,1,1,1
15050,15297,2606598,2031275,2084220,2450538,4807793,1352351,1308774,919425,1,1,1,1,1,1,1,1
15051,15298,894696,2281519,1314117,1322885,827596,1086610,1407620,1448238,1,1,1,1,1,1,1,1
15052,15299,3317030,4998640,6333260,9213310,8362870,9504340,12121830,9626530,1,1,1,1,1,1,1,1
15053,15300,2440413,2519415,2625129,1861419,2088912,1958267,1986628,1577963,1,1,1,1,1,1,1,1
15054,15301,170450,4600,104700,1163450,1017477,588019,1675640,1800400,1,1,1,1,1,1,1,1
15055,15303,830540,2501267,1373030,6822730,1221630,1946050,2654850,1150590,1,1,1,1,1,1,1,1
15056,15304,1193314,1206265,629540,723303,679188,1425909,1288101,1171143,1,1,1,1,1,1,1,1
15057,15305,1421217,1079765,1537342,1249059,1248180,983821,1184701,1154952,1,1,1,1,1,1,1,1
15058,15306,830920,2249720,3154470,5026780,3282640,3769390,1522481,2454490,1,1,1,1,1,1,1,1
15059,15307,1300106,434557,960857,1598956,1744616,1619194,1333125,1188815,1,1,1,1,1,1,1,1
15060,15309,3263675,2036310,590060,2165760,1256629,602476,772290,357190,1,1,1,1,1,1,1,1
15061,15310,2058926,2022098,1923336,1880563,2327857,2706447,2613500,3667693,1,1,1,1,1,1,1,1
15062,15311,7013150,1805673,8590660,2159293,16194370,44477034,2546150,2528468,1,1,1,1,1,1,1,1
15063,15312,5034306,3052781,4886402,6507887,4497030,2345707,2704900,3447373,1,1,1,1,1,1,1,1
15064,15313,2312486,1328102,1648950,1037240,1163110,669154,1313066,920524,1,1,1,1,1,1,1,1
15065,15315,446000,564640,639750,537090,199470,246020,387620,763550,1,1,1,1,1,1,1,1
15066,15316,772639,681196,1287043,1054486,947090,985012,753858,686508,1,1,1,1,1,1,1,1
15067,15317,3677951,4114851,4047192,1962400,646880,1889920,3964261,4477845,1,1,1,1,1,1,1,1
15068,15318,2039350,2199480,2753970,2961300,2186990,3777272,3172338,2933435,1,1,1,1,1,1,1,1
15069,15319,1307213,1695908,1544000,1869648,1311797,1643550,742149,415830,1,1,1,1,1,1,1,1
15070,15320,1519764,1072960,1613830,1427910,827570,871494,1794887,1773647,1,1,1,1,1,1,1,1
15071,15321,2849179,2465472,1546291,3163349,1536411,1260463,1424091,1439796,1,1,1,1,1,1,1,1
15072,15322,1702570,1548630,1469560,2745174,1626990,2839980,1959549,1547580,1,1,1,1,1,1,1,1
15073,15323,1310410,1105940,760721,466768,1071743,1812590,2327506,3562250,1,1,1,1,1,1,1,1
15074,15324,5498107,1932355,1584956,7734493,4308515,2746059,2082047,1699055,1,1,1,1,1,1,1,1
15075,15325,1688000,1192740,1499459,1231699,1567364,1163428,1115670,1097891,1,1,1,1,1,1,1,1
15076,15326,1690208,2664016,1873204,1844987,466054,530510,1106746,507650,1,1,1,1,1,1,1,1
15077,15327,1021315,1013122,806248,690210,970595,409093,281393,98410,1,1,1,1,1,1,1,1
15078,15328,1424758,1210780,1703667,1145183,1251687,1393509,1188205,1074110,1,1,1,1,1,1,1,1
15079,15329,104710,144340,947048,2549801,1105140,1052319,1995174,491990,1,1,1,1,1,1,1,1
15080,15330,5935560,6738920,7382540,20282290,10355254,18155540,21777730,20329600,1,1,1,1,1,1,1,1
15081,15331,1103593,1313545,1478744,1250667,988670,883840,717710,830300,1,1,1,1,1,1,1,1
15082,15332,981640,970680,499777,604801,1068050,1546071,826569,1076785,1,1,1,1,1,1,1,1
15083,15333,2363951,2046031,2122250,2804172,2743011,2115197,913570,1513918,1,1,1,1,1,1,1,1
15084,15334,7135416,7243760,5149316,9190880,8876570,7459500,6288960,5909160,1,1,1,1,1,1,1,1
15085,15335,4018790,3071930,3633540,4145180,3195770,4761550,6898560,11286080,1,1,1,1,1,1,1,1
15086,15336,4306735,6286774,3469068,3615763,2557415,4654168,3513956,5015340,1,1,1,1,1,1,1,1
15087,15337,4197214,5786130,3431200,3908060,5908460,5844950,4804750,6442520,1,1,1,1,1,1,1,1
15088,15338,1774814,1363063,1608570,1399715,1507080,1374359,1883552,1571568,1,1,1,1,1,1,1,1
15089,15339,811684,724239,1012025,1052320,826268,1228641,1329350,886172,1,1,1,1,1,1,1,1
15090,15340,1705730,929880,3080750,2037110,2581470,3557910,11638470,9842500,1,1,1,1,1,1,1,1
15091,15341,1034033,720359,1038826,958636,1293162,1416510,1292260,1366459,1,1,1,1,1,1,1,1
15092,15342,20778966,11827020,13459530,11423368,15397335,12919230,6804419,13156270,1,1,1,1,1,1,1,1
15093,15343,1289600,1449310,1741868,2131806,1300926,958424,419410,713190,1,1,1,1,1,1,1,1
15094,15344,1832686,2972238,2439010,3949080,3833600,3358320,2967740,3084340,1,1,1,1,1,1,1,1
15095,15345,1477943,2064666,1419705,1661261,1783478,1905769,2335859,1817189,1,1,1,1,1,1,1,1
15096,15346,842845,1072191,2116493,1434126,1670976,1478573,2956652,1956603,1,1,1,1,1,1,1,1
15097,15347,2100351,1672383,1248552,699351,3101640,772196,663740,594169,1,1,1,1,1,1,1,1
15098,15348,760463,378836,854449,986633,848873,1602512,921631,718425,1,1,1,1,1,1,1,1
15099,15349,2534360,1562717,1256409,1114414,1777554,1413892,1697657,1272419,1,1,1,1,1,1,1,1
15100,15350,1386619,8771964,11353818,33212070,31711640,15965000,19851490,22508130,1,1,1,1,1,1,1,1
15101,15353,99635,522054,1422983,1198493,843051,1353860,1622784,1173997,1,1,1,1,1,1,1,1
15102,15354,6915477,6682347,4987884,14568887,15124206,11052428,4556519,5003748,1,1,1,1,1,1,1,1
15103,15355,1636837,3388564,2867608,3687880,7269228,2174214,4088178,5640238,1,1,1,1,1,1,1,1
15104,15356,25927045,35607950,4005828,6684740,29780948,5397231,7699242,9133673,1,1,1,1,1,1,1,1
15105,15357,2781340,10554910,814740,60700,328420,12111690,31070190,13068390,1,1,1,1,1,1,1,1
15106,15358,1284891,1128268,1135598,1149066,1112935,1632381,1931232,1437445,1,1,1,1,1,1,1,1
15107,15359,1288032,1087760,1585195,1616538,1428623,1612552,1495845,1610966,1,1,1,1,1,1,1,1
15108,15360,2252130,5796570,3032520,4504054,3927230,7272360,4038270,8872450,1,1,1,1,1,1,1,1
15109,15361,4370092,3008530,2102270,1239265,4255535,766578,817303,1897507,1,1,1,1,1,1,1,1
15110,15362,3611930,2524298,2715830,2953110,3493870,6604980,2848300,9233510,1,1,1,1,1,1,1,1
15111,15363,7569222,17128693,7652593,20510776,12012948,37241889,33332205,53666661,1,1,1,1,1,1,1,1
15112,15364,521836,443567,940758,1026413,1266546,1554381,1094840,2322598,1,1,1,1,1,1,1,1
15113,15365,2302117,1909423,1591040,1628135,2158264,2174836,1824001,2330339,1,1,1,1,1,1,1,1
15114,15366,545413,1237430,1137042,1490534,1650190,1617800,1793560,3285680,1,1,1,1,1,1,1,1
15115,15367,14966970,12948420,6258420,7953170,8077660,2200770,5449760,14550990,1,1,1,1,1,1,1,1
15116,15368,1349019,1248012,681575,1406531,1684759,1387214,1341626,1238048,1,1,1,1,1,1,1,1
15117,15369,1063868,1153620,1359454,1228072,1839809,1627580,2278469,1494316,1,1,1,1,1,1,1,1
15118,15370,4566270,2586620,1753260,2590780,6162136,4750780,4839503,2899586,1,1,1,1,1,1,1,1
15119,15371,13060500,1496000,6407218,3004473,11080341,590989,751989,690074,1,1,1,1,1,1,1,1
15120,15372,687611,481564,1199111,2466960,2995126,1817196,2629050,2653751,1,1,1,1,1,1,1,1
15121,15373,624499,617514,365989,472317,630417,545847,408200,444884,1,1,1,1,1,1,1,1
15122,15374,2741630,3932040,1275740,7499490,9241080,8429840,6746344,16806570,1,1,1,1,1,1,1,1
15123,15375,933524,971202,1497686,2135414,2091062,2155363,7791258,1512363,1,1,1,1,1,1,1,1
15124,15376,480275,603964,732760,594870,576320,592727,551530,541312,1,1,1,1,1,1,1,1
15125,15377,1419820,1578940,888159,3445560,2164660,714659,162330,66390,1,1,1,1,1,1,1,1
15126,15378,1187202,1576808,1633257,1373131,1589742,1463713,1751021,1463400,1,1,1,1,1,1,1,1
15127,15379,750326,1056869,2090115,1554276,2253614,2505535,2066670,2122381,1,1,1,1,1,1,1,1
15128,15380,821592,692688,895184,858236,1283139,852977,583788,770964,1,1,1,1,1,1,1,1
15129,15382,4254550,7240500,2598690,8448690,3371180,2895500,2547650,9591020,1,1,1,1,1,1,1,1
15130,15383,2561777,4586740,3055920,2609700,2497710,1807280,1951510,3292590,1,1,1,1,1,1,1,1
15131,15384,11881470,16437820,10664440,9508400,11169570,7567930,10072090,9927650,1,1,1,1,1,1,1,1
15132,15385,2346646,1655606,1457860,3567360,1499771,1386979,3217686,2614794,1,1,1,1,1,1,1,1
15133,15386,781750,1060647,749626,725970,660489,916260,1033653,1161527,1,1,1,1,1,1,1,1
15134,15387,1565522,2523299,3600153,1923586,2655154,2203334,3067500,1962342,1,1,1,1,1,1,1,1
15135,15388,2518160,2479571,2110372,3090447,2114534,3284281,2698862,2642262,1,1,1,1,1,1,1,1
15136,15389,959200,3791230,1707060,2822110,3443870,2654937,1360290,1436087,1,1,1,1,1,1,1,1
15137,15390,662138,1467657,868601,938057,1766856,1635973,1226591,1704930,1,1,1,1,1,1,1,1
15138,15391,3174300,2742100,1892570,969310,1353950,987490,1169110,1468050,1,1,1,1,1,1,1,1
15139,15392,676290,1995004,2827660,3961720,5155070,4847150,4374500,1743598,1,1,1,1,1,1,1,1
15140,15393,1145808,1302177,1250138,994439,1143403,1228575,1397352,658810,1,1,1,1,1,1,1,1
15141,15394,341760,62588064,20590190,80678348,149496289,92492684,68823241,68242029,1,1,1,1,1,1,1,1
15142,15395,561952,880495,660750,601397,702678,918228,734228,919664,1,1,1,1,1,1,1,1
15143,15396,825049,1009298,1274995,1242911,885199,719857,971023,986747,1,1,1,1,1,1,1,1
15144,15397,1059750,2845910,3094490,6113260,1054030,218190,5875940,3665678,1,1,1,1,1,1,1,1
15145,15398,2249590,1714340,3235680,5768590,3324540,2244010,6295817,4408588,1,1,1,1,1,1,1,1
15146,15399,4674004,7859360,2818180,10112750,3677690,5505210,3986000,3063380,1,1,1,1,1,1,1,1
15147,15400,1282626,1248554,1345195,1277241,1432355,1484167,1979340,1510201,1,1,1,1,1,1,1,1
15148,15401,1025522,1174347,1829930,1893124,2441031,1764572,1902345,1786298,1,1,1,1,1,1,1,1
15149,15403,660196,1175840,911547,847460,1139382,1416498,1318608,697145,1,1,1,1,1,1,1,1
15150,15404,965888,585011,672468,635366,562886,943140,631322,1034586,1,1,1,1,1,1,1,1
15151,15405,5451282,4716145,4581220,4466360,11902600,3960150,3275180,5746830,1,1,1,1,1,1,1,1
15152,15406,1331849,1211293,1423406,1541102,1081825,1234798,1928487,1930630,1,1,1,1,1,1,1,1
15153,15407,2085627,1478763,1560123,1991291,2413512,1432642,2435770,1761168,1,1,1,1,1,1,1,1
15154,15409,1452466,1016949,3094058,2293266,3276904,1941306,3283945,2456562,1,1,1,1,1,1,1,1
15155,15410,1342643,1863188,1527757,1295796,1638722,1944110,1338922,2981568,1,1,1,1,1,1,1,1
15156,15412,262950,295099,1097527,3187602,2676234,3705567,3586210,934870,1,1,1,1,1,1,1,1
15157,15413,1073941,890051,1450307,1271370,1427875,1127042,823092,966569,1,1,1,1,1,1,1,1
15158,15414,1335549,1214212,1245856,1148249,1212343,1018903,1434021,1259369,1,1,1,1,1,1,1,1
15159,15416,1078665,1263621,1276075,1169261,1343007,1417809,1211046,1397502,1,1,1,1,1,1,1,1
15160,15417,5123100,4918276,2449290,5823980,2630370,7070990,3164340,4557890,1,1,1,1,1,1,1,1
15161,15418,2191882,2012160,1752738,2544097,1786167,1236072,1151121,1310164,1,1,1,1,1,1,1,1
15162,15419,2376470,2978470,2057750,2792490,1914900,1878910,4598860,3486660,1,1,1,1,1,1,1,1
15163,15420,1158982,2198735,2622163,1867046,1802741,2152767,2291243,1708860,1,1,1,1,1,1,1,1
15164,15421,358410,712928,853066,1158098,1655103,2255933,2022423,3007042,1,1,1,1,1,1,1,1
15165,15422,314700,818240,564290,31500,10000,790400,149700,1921000,1,1,1,1,1,1,1,1
15166,15423,4419552,5120814,4600709,5681977,5200440,2824125,2023860,7815705,1,1,1,1,1,1,1,1
15167,15424,1141422,1647589,1403483,1168710,1125135,1380395,1170701,1281915,1,1,1,1,1,1,1,1
15168,15425,1665310,1645966,2478840,1396123,3760447,2746047,4503578,3514284,1,1,1,1,1,1,1,1
15169,15426,591246,671636,456960,680330,894678,853547,601660,280370,1,1,1,1,1,1,1,1
15170,15427,99986,1561660,938350,776300,547480,2370200,626380,886190,1,1,1,1,1,1,1,1
15171,15428,4911889,1551444,1667088,1829137,2492749,1940330,2843390,3815618,1,1,1,1,1,1,1,1
15172,15429,5461979,6418706,4987695,5841370,4514391,4391738,8816695,3857108,1,1,1,1,1,1,1,1
15173,15430,1538970,1227706,854237,945424,1037799,1361329,1087694,1000735,1,1,1,1,1,1,1,1
15174,15431,1258050,950140,1080000,1386841,1163170,1314954,1247359,1428042,1,1,1,1,1,1,1,1
15175,15432,1075340,2220020,4016310,2176440,2250330,3964990,2131110,1566800,1,1,1,1,1,1,1,1
15176,15433,41060,16480,2869990,230010,212770,329750,289040,1042760,1,1,1,1,1,1,1,1
15177,15434,1770634,1823738,1538027,1930844,1439966,2184416,2806228,2183802,1,1,1,1,1,1,1,1
15178,15435,1945039,2033478,2256470,1798452,1344070,1701559,2106939,2682019,1,1,1,1,1,1,1,1
15179,15436,3992066,3629902,3251890,1779782,2501550,3066098,2490519,1047467,1,1,1,1,1,1,1,1
15180,15437,737010,693398,718950,1058556,1337501,1400970,2122276,1562143,1,1,1,1,1,1,1,1
15181,15438,1327384,1141518,1389960,1512648,1399331,1743945,859599,957625,1,1,1,1,1,1,1,1
15182,15439,915012,881672,783439,911786,645504,410060,858190,1205596,1,1,1,1,1,1,1,1
15183,15440,5757363,3644222,6634032,20400993,12786108,12668674,11600955,17067145,1,1,1,1,1,1,1,1
15184,15441,1062215,1945673,1871667,1851595,1902252,1820855,1136393,2000729,1,1,1,1,1,1,1,1
15185,15442,2443935,2771887,3080946,3897878,2789977,986329,422688,318520,1,1,1,1,1,1,1,1
15186,15443,1498552,2367618,3596024,2203890,2121875,3060870,2256103,3368485,1,1,1,1,1,1,1,1
15187,15444,426150,802060,1600630,2036390,1483240,1157364,1132850,1546252,1,1,1,1,1,1,1,1
15188,15445,452963,317101,556652,821691,1225579,2106297,2364789,2497661,1,1,1,1,1,1,1,1
15189,15446,1120066,1330238,1253650,653741,736288,1084982,1208628,983362,1,1,1,1,1,1,1,1
15190,15447,2898977,1527018,1863168,1971555,1774834,1834803,2508568,1027362,1,1,1,1,1,1,1,1
15191,15448,1113407,788714,1492048,1331649,1507775,841634,1482707,2168096,1,1,1,1,1,1,1,1
15192,15449,1032945,1373650,1103994,946282,964497,1169394,549552,490050,1,1,1,1,1,1,1,1
15193,15450,442530,613648,950483,891909,605343,705590,558390,525711,1,1,1,1,1,1,1,1
15194,15451,472044,964750,1018360,1230730,784550,830630,1012580,1444910,1,1,1,1,1,1,1,1
15195,15452,1506240,2510400,1135160,2112355,1491656,1637110,1367044,2840234,1,1,1,1,1,1,1,1
15196,15453,1491466,1578936,1638172,2725803,2221610,1795965,1532476,1437773,1,1,1,1,1,1,1,1
15197,15454,1515777,1621252,5210211,4714121,4389409,3227227,2495636,1247325,1,1,1,1,1,1,1,1
15198,15455,3178221,1491265,1325086,1668605,1427466,1163101,1344379,848038,1,1,1,1,1,1,1,1
15199,15456,3026450,6215861,2493030,5530875,7128400,16046745,8881487,15755129,1,1,1,1,1,1,1,1
15200,15457,1229816,1502620,1399832,1210787,1102179,934458,1591543,1376648,1,1,1,1,1,1,1,1
15201,15458,1166224,1664612,1069320,892170,1783320,1872814,2094120,1657920,1,1,1,1,1,1,1,1
15202,15459,971639,1368901,1108936,1114420,1386296,1524426,1431607,1628989,1,1,1,1,1,1,1,1
15203,15460,1084726,1114643,1502738,1039837,935253,1299286,1138153,1247057,1,1,1,1,1,1,1,1
15204,15461,7762636,10213542,6524158,13596677,5689450,6368560,5587676,6699190,1,1,1,1,1,1,1,1
15205,15462,1433269,1303619,1503526,1293065,1226399,1361317,1388382,1178313,1,1,1,1,1,1,1,1
15206,15463,1484384,1725028,1711308,1713757,1339289,2198686,1488698,1897131,1,1,1,1,1,1,1,1
15207,15464,1310629,1573205,2247892,2277154,1840379,1595592,1473049,1828926,1,1,1,1,1,1,1,1
15208,15465,4211890,419410,1472240,430780,438025,510370,2511400,484040,1,1,1,1,1,1,1,1
15209,15466,172498,67450,467683,322115,164660,1856729,1259992,2152988,1,1,1,1,1,1,1,1
15210,15467,1371464,2277246,3163160,1928404,2005027,1242107,2562864,2409176,1,1,1,1,1,1,1,1
15211,15468,1500950,3316795,2896570,2938000,2299326,3534818,1712530,3523600,1,1,1,1,1,1,1,1
15212,15469,2701914,4241761,2323220,3888839,1867701,4203870,5587611,4167099,1,1,1,1,1,1,1,1
15213,15470,4030295,6353499,3311881,2058012,3089371,3363195,5043989,3157899,1,1,1,1,1,1,1,1
15214,15471,92700,154730,934356,496230,751800,1264970,425990,962600,1,1,1,1,1,1,1,1
15215,15472,1034049,913225,1383006,1173260,1543853,1423240,1265080,1658435,1,1,1,1,1,1,1,1
15216,15473,893650,1060740,852510,779992,1617260,857660,753136,998110,1,1,1,1,1,1,1,1
15217,15475,17160540,16828864,19460020,18427904,10757170,19586080,11737910,25476180,1,1,1,1,1,1,1,1
15218,15477,1390169,1220519,2456709,2500245,1560104,1661894,2527409,1703635,1,1,1,1,1,1,1,1
15219,15478,1360132,1119896,962547,1253511,843733,844705,731496,198328,1,1,1,1,1,1,1,1
15220,15479,3112631,3789720,2546722,2218618,3124880,3675956,1463410,3444222,1,1,1,1,1,1,1,1
15221,15480,1693729,1709344,1929096,2062874,1276219,2463078,3951078,5845881,1,1,1,1,1,1,1,1
15222,15481,2352894,1516596,1956196,1194508,1445973,1618577,1945221,2797266,1,1,1,1,1,1,1,1
15223,15482,602100,1636385,1243960,1048650,790350,115800,328130,230740,1,1,1,1,1,1,1,1
15224,15483,1449954,1774888,900845,1544637,1055601,1764239,1143890,1332140,1,1,1,1,1,1,1,1
15225,15484,4311690,2280352,5436703,3660153,3506577,3707625,3933875,3125310,1,1,1,1,1,1,1,1
15226,15485,1584119,2353386,2231512,3291439,3613551,3283334,4740523,2828598,1,1,1,1,1,1,1,1
15227,15486,4167362,5157500,5724400,2835390,5028950,6532030,5323780,5183920,1,1,1,1,1,1,1,1
15228,15487,917647,1557775,1085600,1366405,1111086,1221887,1188327,1059032,1,1,1,1,1,1,1,1
15229,15488,1852907,1419008,1808321,1270635,2269239,1185221,2009776,1338983,1,1,1,1,1,1,1,1
15230,15489,11126960,14061370,18696270,11949450,3499410,7995090,24163580,15223890,1,1,1,1,1,1,1,1
15231,15490,1150247,1021101,881629,771263,967216,1255424,1091942,1043969,1,1,1,1,1,1,1,1
15232,15491,2065965,2774110,2903773,2434260,2470400,1660618,1299006,1278820,1,1,1,1,1,1,1,1
15233,15493,10768312,6524982,13067245,10953481,8185127,2278860,2560390,2652850,1,1,1,1,1,1,1,1
15234,15494,1086040,557658,951050,770560,573280,862440,908320,1814450,1,1,1,1,1,1,1,1
15235,15495,1578860,2534700,2103480,2857934,3514070,3672370,4330710,4470590,1,1,1,1,1,1,1,1
15236,15496,2056410,1261690,1727600,918750,1525650,3090550,2499440,2412114,1,1,1,1,1,1,1,1
15237,15497,1156864,1180390,1451301,921951,795161,1037902,1934149,1392481,1,1,1,1,1,1,1,1
15238,15498,2007273,4025720,5209560,6160660,5701850,2961680,3831450,7904360,1,1,1,1,1,1,1,1
15239,15499,2227707,666211,795083,655480,1184261,924193,751882,1470581,1,1,1,1,1,1,1,1
15240,15500,730869,1251532,1881246,458709,449261,496040,693286,561451,1,1,1,1,1,1,1,1
15241,15501,2128549,3027790,2517580,2326689,1945430,1723580,2342612,1114280,1,1,1,1,1,1,1,1
15242,15502,2109873,697893,1597574,813090,1117540,892050,2792740,518560,1,1,1,1,1,1,1,1
15243,15503,1076020,952500,1247600,980000,1110350,892660,1331570,601600,1,1,1,1,1,1,1,1
15244,15504,519990,802296,654592,310398,708831,942453,1197781,1365942,1,1,1,1,1,1,1,1
15245,15505,1398250,1281630,1258456,1354770,4060370,3933490,4924090,823480,1,1,1,1,1,1,1,1
15246,15506,10538830,23696470,20451130,12974992,11368020,9401210,14668870,8182400,1,1,1,1,1,1,1,1
15247,15507,930562,1850816,1454325,1424045,1723251,2126664,2236761,1429370,1,1,1,1,1,1,1,1
15248,15508,2959024,9627157,9533205,9173050,14677669,7195514,7360350,8877678,1,1,1,1,1,1,1,1
15249,15509,1792942,1604590,3125910,2882460,2964200,2937234,1610560,4172356,1,1,1,1,1,1,1,1
15250,15510,10486310,9299400,9685710,4946340,4823450,5229380,3640440,7189430,1,1,1,1,1,1,1,1
15251,15511,690134,2302720,2869854,2343235,2409613,2960244,2525211,5088486,1,1,1,1,1,1,1,1
15252,15512,3922527,5519040,4751819,5148747,3711556,4479815,5115844,5048310,1,1,1,1,1,1,1,1
15253,15513,3780066,2752208,3965731,4469998,3801929,4329165,4330500,3493371,1,1,1,1,1,1,1,1
15254,15514,1712889,2019098,2338897,1721015,1766079,1985124,2457717,1931692,1,1,1,1,1,1,1,1
15255,15515,1201151,1107830,1097856,959465,895612,1839492,1004855,2144013,1,1,1,1,1,1,1,1
15256,15516,1093207,1224657,1235933,1149488,838742,1305571,1234415,944430,1,1,1,1,1,1,1,1
15257,15517,6834780,6757891,6413040,8146660,7741560,5926820,405412,1764490,1,1,1,1,1,1,1,1
